representation_model,topic,words,weighted_words
pos,30,"electric, new, about, luxury, car, first, performance, world, driving, vehicles","[[""electric"", 0.019294921241680637], [""new"", 0.01350349179963749], [""about"", 0.010588008784271307], [""luxury"", 0.010523830385217365], [""car"", 0.01046093011131574], [""first"", 0.009872968166481587], [""performance"", 0.008937086947947672], [""world"", 0.008491605932091365], [""driving"", 0.008301312936850902], [""vehicles"", 0.007565815254505572]]"
pos,31,"engine, horsepower, liter, cylinder, turbo, transmission, speed, fuel, economy, cases","[[""engine"", 0.05593367474424718], [""horsepower"", 0.0474802459240286], [""liter"", 0.04026709851159381], [""cylinder"", 0.03166819365904004], [""turbo"", 0.019261914053127188], [""transmission"", 0.017110575407800487], [""speed"", 0.016789630969119805], [""fuel"", 0.01663261739723895], [""economy"", 0.016445579653095774], [""cases"", 0.016137465290645286]]"
pos,32,"available, standard, hybrid, grade, limited, heated, power","[[""available"", 0.025645703973858555], [""standard"", 0.025084403029502964], [""hybrid"", 0.023767644069520536], [""grade"", 0.021621301928125104], [""limited"", 0.018691323267980134], [""heated"", 0.018150847334670234], [""power"", 0.016652302475460307]]"
pos,33,"light, lights, rear, laser, tail, headlights, taillights, lighting","[[""light"", 0.03905457281476247], [""lights"", 0.031016177582690443], [""rear"", 0.026151639984758203], [""laser"", 0.023996779868191206], [""tail"", 0.0227745321111796], [""headlights"", 0.018631402239887646], [""taillights"", 0.014845454216965216], [""lighting"", 0.01367132919156396]]"
pos,34,"racing, steering, door, coupe, performance, buttons, features, specific, line","[[""racing"", 0.01777126498396627], [""steering"", 0.016702279209550447], [""door"", 0.016506920219234333], [""coupe"", 0.01432588577456003], [""performance"", 0.014193030145487432], [""buttons"", 0.012118708879855496], [""features"", 0.011016648267338119], [""specific"", 0.010664557802462562], [""line"", 0.01055647985695429]]"
pos,35,"crown, sedan, generation, performance, chief, available, development, new, story, flagship","[[""crown"", 0.1301470430433193], [""sedan"", 0.01905837630944154], [""generation"", 0.01605968006504138], [""performance"", 0.015332993280018891], [""chief"", 0.014643164145987202], [""available"", 0.014419622431141052], [""development"", 0.013034870219030159], [""new"", 0.013006252165244538], [""story"", 0.011138773740389704], [""flagship"", 0.010703736395601996]]"
pos,36,"minivan, midnight, crossover, edition, about, segment, new, safety","[[""minivan"", 0.04229299509086553], [""midnight"", 0.02321491093220318], [""crossover"", 0.021782350707730002], [""edition"", 0.01576593108257077], [""about"", 0.014845030816679131], [""segment"", 0.013044750279804965], [""new"", 0.012787886394311148], [""safety"", 0.01235286720619723]]"
pos,37,"battery, lithium, ion, batteries, pack, iron, cells, cooling, chemistry, low","[[""battery"", 0.062431389933875744], [""lithium"", 0.04437083665249302], [""ion"", 0.03046488567218641], [""batteries"", 0.022793073905801518], [""pack"", 0.02248553797220381], [""iron"", 0.02164068860544432], [""cells"", 0.018884723869617186], [""cooling"", 0.01877431415054275], [""chemistry"", 0.01690187655119936], [""low"", 0.015603723282678176]]"
pos,38,"supercar, new, performance, sports, brand, plant, global, manufacturing","[[""supercar"", 0.024965378753261953], [""new"", 0.015199409002563695], [""performance"", 0.014759118928802831], [""sports"", 0.011879661949134515], [""brand"", 0.011477709963663804], [""plant"", 0.010932295469497236], [""global"", 0.0106143073705625], [""manufacturing"", 0.010575674718908816]]"
pos,39,"electric, vehicles, pre, evolution, inventory, affordable, first","[[""electric"", 0.017785753482143438], [""vehicles"", 0.015482388643940866], [""pre"", 0.015355392682349221], [""evolution"", 0.014454989541739975], [""inventory"", 0.014309580323065093], [""affordable"", 0.014202746347478878], [""first"", 0.01272082056604109]]"
pos,40,"hybrid, edition, accents, style, grade, available, hatchback","[[""hybrid"", 0.023662618272301494], [""edition"", 0.0168702140345123], [""accents"", 0.01320655768643338], [""style"", 0.012977218127913246], [""grade"", 0.012733201581851762], [""available"", 0.011764919873674166], [""hatchback"", 0.01172912883826256]]"
pos,41,"infinity, brand, market, future, performance, new, vision","[[""infinity"", 0.0451008582768304], [""brand"", 0.020258090170423043], [""market"", 0.019692922991270737], [""future"", 0.01739812124413777], [""performance"", 0.011288228283484676], [""new"", 0.009874496715994021], [""vision"", 0.009815583779173388]]"
pos,42,"regal, brand, new, market, sales, lineup, brands, customers","[[""regal"", 0.038800329692365985], [""brand"", 0.029076271893992364], [""new"", 0.01646956013847976], [""market"", 0.01577110208194285], [""sales"", 0.01500099784949421], [""lineup"", 0.014327151735740628], [""brands"", 0.014286902057150606], [""customers"", 0.011905031285392123]]"
pos,43,"city, climate, in, emissions, change, electric, future, vehicles, energy","[[""city"", 0.026936498073085836], [""climate"", 0.022640307474446803], [""in"", 0.017359087878955588], [""emissions"", 0.015537866678994473], [""change"", 0.015300379260217649], [""electric"", 0.014190201727060123], [""future"", 0.014173770231479218], [""vehicles"", 0.013234803247050585], [""energy"", 0.012978435452574977]]"
pos,44,"cover, console, center, storage, cup, holder, compartment, place, area","[[""cover"", 0.039733711631377004], [""console"", 0.026714825326033184], [""center"", 0.024021110125942147], [""storage"", 0.023151905830493837], [""cup"", 0.02182577915371367], [""holder"", 0.0170001876910067], [""compartment"", 0.016668401910485558], [""place"", 0.016607803454367187], [""area"", 0.015583839717386248]]"
pos,45,"tax, federal, car, price, vehicle, new, development, intelligent, exciting","[[""tax"", 0.020181561037121463], [""federal"", 0.018895545835740917], [""car"", 0.01787765116858914], [""price"", 0.016116195742275637], [""vehicle"", 0.013771747120193906], [""new"", 0.012753281372844446], [""development"", 0.012394029388868924], [""intelligent"", 0.012245642019870629], [""exciting"", 0.010260316707056471]]"
pos,46,"key, digital, unlock, smartphone, fob, compatible, start, door, use, car","[[""key"", 0.09893105037975097], [""digital"", 0.04380338908161579], [""unlock"", 0.0355379225950325], [""smartphone"", 0.027114841702969576], [""fob"", 0.027012675452715865], [""compatible"", 0.025092857784327807], [""start"", 0.02478351733381395], [""door"", 0.023033522724373128], [""use"", 0.020523737980750308], [""car"", 0.01873421119968612]]"
pos,47,"mode, comfort, sport, modes, same, drive, eco, different, driving, whisper","[[""mode"", 0.07095337007843797], [""comfort"", 0.05031190513583595], [""sport"", 0.04685113705112777], [""modes"", 0.032849192626689915], [""same"", 0.030100983761528012], [""drive"", 0.025782503123480523], [""eco"", 0.020573802970253352], [""different"", 0.017513363468392426], [""driving"", 0.017105262233486036], [""whisper"", 0.0132570961909231]]"
pos,48,"charging, i3, cable, port, charge, open, hood, vehicle, light, level","[[""charging"", 0.09054696928723589], [""i3"", 0.05322874599101412], [""cable"", 0.03725385531129456], [""port"", 0.03657741471412637], [""charge"", 0.033883551171584286], [""open"", 0.02676278837556598], [""hood"", 0.025487475845072396], [""vehicle"", 0.023683519509255825], [""light"", 0.023015574834783403], [""level"", 0.0229338517362826]]"
pos,49,"new, infinity, driver, sedan, first, brand, performance, steering, technology, engine","[[""new"", 0.023330831574693345], [""infinity"", 0.01993496210963154], [""driver"", 0.014549166634649804], [""sedan"", 0.012338249352051774], [""first"", 0.012003881707025826], [""brand"", 0.011938997035845734], [""performance"", 0.010976883939032128], [""steering"", 0.010568893237742547], [""technology"", 0.010187037089932667], [""engine"", 0.010055036387241922]]"
pos,50,"series, new, display, digital, assistant, functions, features, driver, information, curved","[[""series"", 0.025100503168574873], [""new"", 0.020759949754386255], [""display"", 0.020299660350898082], [""digital"", 0.018574188513798374], [""assistant"", 0.017791257482264206], [""functions"", 0.014047740162435395], [""features"", 0.013036947795681087], [""driver"", 0.012945958112832199], [""information"", 0.01271349559962069], [""curved"", 0.011131197599433186]]"
