representation_model,topic,words,weighted_words
mmr,39,"k27, kandy, ev, northpoint, vehicles, inventory, affordable, first, promotional","[[""k27"", 0.02669573312636924], [""kandy"", 0.022348641358822884], [""ev"", 0.017807952427951447], [""northpoint"", 0.016694510376909274], [""vehicles"", 0.015482388643940866], [""inventory"", 0.014309580323065093], [""affordable"", 0.014202746347478878], [""first"", 0.01272082056604109], [""promotional"", 0.01248339699032816]]"
mmr,40,"corolla, hybrid, toyota, accents, hatchback, lineup","[[""corolla"", 0.12199180900692924], [""hybrid"", 0.023662618272301494], [""toyota"", 0.015358136114245751], [""accents"", 0.01320655768643338], [""hatchback"", 0.01172912883826256], [""lineup"", 0.011431215798046394]]"
mmr,41,"infiniti, infinity, brand, market, johan, future, asking, in, performance","[[""infiniti"", 0.06861843745248626], [""infinity"", 0.0451008582768304], [""brand"", 0.020258090170423043], [""market"", 0.019692922991270737], [""johan"", 0.017418580396650975], [""future"", 0.01739812124413777], [""asking"", 0.014496704446124057], [""in"", 0.013680893192930862], [""performance"", 0.011288228283484676]]"
mmr,42,"buick, regal, sportback, buicks, sales, duncan, lineup, brands, opel","[[""buick"", 0.10626953099695917], [""regal"", 0.038800329692365985], [""sportback"", 0.019767262046761], [""buicks"", 0.015146186106410255], [""sales"", 0.01500099784949421], [""duncan"", 0.014778822556210798], [""lineup"", 0.014327151735740628], [""brands"", 0.014286902057150606], [""opel"", 0.012116948885128204]]"
mmr,43,"vancouver, co2, bc, climate, hydro, mitsubishi, emissions, change, future, transportation","[[""vancouver"", 0.03608271839792059], [""co2"", 0.02637249080052052], [""bc"", 0.025472371912385626], [""climate"", 0.022640307474446803], [""hydro"", 0.016989238948904223], [""mitsubishi"", 0.016665173678696844], [""emissions"", 0.015537866678994473], [""change"", 0.015300379260217649], [""future"", 0.014173770231479218], [""transportation"", 0.012931088820263595]]"
mmr,44,"cover, center, storage, holder, compartment, ipod, tray, room","[[""cover"", 0.039733711631377004], [""center"", 0.024021110125942147], [""storage"", 0.023151905830493837], [""holder"", 0.0170001876910067], [""compartment"", 0.016668401910485558], [""ipod"", 0.014525765109346243], [""tray"", 0.01392302878285728], [""room"", 0.013676787734956853]]"
mmr,45,"toyota, kix, tax, msrp, price, american, nissan, vehicle, development","[[""toyota"", 0.0473023727294519], [""kix"", 0.045555812779137214], [""tax"", 0.020181561037121463], [""msrp"", 0.016196182144920787], [""price"", 0.016116195742275637], [""american"", 0.014264632839626293], [""nissan"", 0.013941976040390726], [""vehicle"", 0.013771747120193906], [""development"", 0.012394029388868924]]"
mmr,46,"unlock, smartphone, fob, hyundai, door, keys, parking, keyless, remote, button","[[""unlock"", 0.0355379225950325], [""smartphone"", 0.027114841702969576], [""fob"", 0.027012675452715865], [""hyundai"", 0.024722833232666885], [""door"", 0.023033522724373128], [""keys"", 0.016674190531559475], [""parking"", 0.013643392605389144], [""keyless"", 0.01304270170442552], [""remote"", 0.012497289348350678], [""button"", 0.012281622894263749]]"
mmr,47,"mode, comfort, modes, drive, select, whisper, steering, normal, system","[[""mode"", 0.07095337007843797], [""comfort"", 0.05031190513583595], [""modes"", 0.032849192626689915], [""drive"", 0.025782503123480523], [""select"", 0.013286258422349267], [""whisper"", 0.0132570961909231], [""steering"", 0.013060665243440907], [""normal"", 0.01169291229588061], [""system"", 0.011420906856270821]]"
mmr,48,"charging, i3, bmw, cable, open, hood, plug, remove, stations, socket","[[""charging"", 0.09054696928723589], [""i3"", 0.05322874599101412], [""bmw"", 0.0414164653407736], [""cable"", 0.03725385531129456], [""open"", 0.02676278837556598], [""hood"", 0.025487475845072396], [""plug"", 0.019274193004875546], [""remove"", 0.018511224098625066], [""stations"", 0.01685855578144954], [""socket"", 0.015475189123955251]]"
mmr,49,"q50, infiniti, driver, v6, sedan, steering, engine, customize, luxury, twin","[[""q50"", 0.11426548322794694], [""infiniti"", 0.06454209463352667], [""driver"", 0.014549166634649804], [""v6"", 0.01355366191766887], [""sedan"", 0.012338249352051774], [""steering"", 0.010568893237742547], [""engine"", 0.010055036387241922], [""customize"", 0.009673356341255178], [""luxury"", 0.009596416162706935], [""twin"", 0.009462086301883587]]"
mmr,50,"bmw, new, display, digital, features, driver, screen, curved, i5, interaction","[[""bmw"", 0.07203565904041995], [""new"", 0.020759949754386255], [""display"", 0.020299660350898082], [""digital"", 0.018574188513798374], [""features"", 0.013036947795681087], [""driver"", 0.012945958112832199], [""screen"", 0.011634770256860315], [""curved"", 0.011131197599433186], [""i5"", 0.010924608662178946], [""interaction"", 0.010738435497806401]]"
