stage,umap_n_neighbors,umap_n_components,umap_min_dist,umap_metric,umap_random_state,hdbscan_min_cluster_size,hdbscan_min_samples,hdbscan_cluster_selection_method,hdbscan_cluster_selection_epsilon,hdbscan_metric,status,note,n_clusters,noise_ratio,topic_-1_count,topic_0_count,topic_1_count,largest_topic_count,largest_topic_ratio,top3_topic_ratio,topic_entropy,balance_score
stage1,5,5,0.0,cosine,42,50,,eom,0.0,euclidean,ok,完成,36,0.35102996254681645,3749,885,692,885,0.08286516853932584,0.1908239700374532,0.9211871008728535,0.8316666666666666
stage1,5,5,0.0,cosine,42,50,10.0,eom,0.0,euclidean,ok,完成,53,0.2645131086142322,2825,479,435,479,0.0448501872659176,0.1203183520599251,0.9548825732703906,0.8831273408239699
stage1,5,5,0.0,cosine,42,50,30.0,eom,0.0,euclidean,ok,完成,45,0.34859550561797753,3723,479,377,479,0.0448501872659176,0.11114232209737827,0.9551261695817455,0.8597378277153558
stage1,5,5,0.0,cosine,42,75,,eom,0.0,euclidean,ok,完成,30,0.4004681647940075,4277,869,692,869,0.08136704119850187,0.18876404494382024,0.9307329481438915,0.8176966292134831
stage1,5,5,0.0,cosine,42,75,10.0,eom,0.0,euclidean,ok,完成,40,0.2859550561797753,3054,494,479,494,0.046254681647940075,0.13183520599250936,0.9592846426329743,0.8739700374531836
stage1,5,5,0.0,cosine,42,75,30.0,eom,0.0,euclidean,ok,完成,35,0.30814606741573036,3291,872,663,872,0.08164794007490636,0.18857677902621722,0.9327630136742512,0.8453464419475656
stage1,5,5,0.0,cosine,42,100,,eom,0.0,euclidean,ok,完成,3,0.06938202247191011,741,9512,301,9512,0.8906367041198502,0.9306179775280898,0.18505947413044566,0.34987078651685394
stage1,5,5,0.0,cosine,42,100,10.0,eom,0.0,euclidean,ok,完成,33,0.2875468164794007,3071,630,494,630,0.05898876404494382,0.1500936329588015,0.9539079591208761,0.8660205992509362
stage1,5,5,0.0,cosine,42,100,30.0,eom,0.0,euclidean,ok,完成,24,0.3407303370786517,3639,872,731,872,0.08164794007490636,0.21217228464419477,0.935730017583392,0.8228520599250937
stage1,5,5,0.0,cosine,42,125,,eom,0.0,euclidean,ok,完成,3,0.06938202247191011,741,9512,301,9512,0.8906367041198502,0.9306179775280898,0.18505947413044566,0.34987078651685394
stage1,5,5,0.0,cosine,42,125,10.0,eom,0.0,euclidean,ok,完成,24,0.32312734082397004,3451,630,563,630,0.05898876404494382,0.15795880149812733,0.9658891927889807,0.8457734082397004
stage1,5,5,0.0,cosine,42,125,30.0,eom,0.0,euclidean,ok,完成,21,0.3608614232209738,3854,872,731,872,0.08164794007490636,0.21217228464419477,0.9404321910096941,0.792812734082397
stage1,5,5,0.0,cosine,42,150,,eom,0.0,euclidean,ok,完成,2,0.08174157303370787,873,9512,295,9512,0.8906367041198502,0.9182584269662921,0.19479567496581662,0.34063483146067414
stage1,5,5,0.0,cosine,42,150,10.0,eom,0.0,euclidean,ok,完成,22,0.3348314606741573,3576,638,630,638,0.0597378277153558,0.17144194756554307,0.9662897596674079,0.8233408239700375
stage1,5,5,0.0,cosine,42,150,30.0,eom,0.0,euclidean,ok,完成,4,0.09147940074906367,977,8488,731,8488,0.7947565543071161,0.8913857677902621,0.35667992967302076,0.38785205992509364
stage1,5,5,0.0,cosine,42,175,,eom,0.0,euclidean,ok,完成,2,0.08352059925093633,892,9513,275,9513,0.8907303370786517,0.9164794007490636,0.18474971987919692,0.3404288389513109
stage1,5,5,0.0,cosine,42,175,10.0,eom,0.0,euclidean,ok,完成,3,0.08932584269662922,954,9242,301,9242,0.8653558052434457,0.9106741573033708,0.2100994466156181,0.35546067415730337
stage1,5,5,0.0,cosine,42,175,30.0,eom,0.0,euclidean,ok,完成,4,0.09147940074906367,977,8488,731,8488,0.7947565543071161,0.8913857677902621,0.35667992967302076,0.38785205992509364
stage1,5,5,0.0,cosine,42,200,,eom,0.0,euclidean,ok,完成,2,0.08342696629213484,891,9512,277,9512,0.8906367041198502,0.9165730337078651,0.1857784959127953,0.3404662921348315
stage1,5,5,0.0,cosine,42,200,10.0,eom,0.0,euclidean,ok,完成,2,0.07368913857677903,787,9592,301,9592,0.89812734082397,0.9263108614232209,0.19652151842883822,0.3391928838951311
stage1,5,5,0.0,cosine,42,200,30.0,eom,0.0,euclidean,ok,完成,3,0.09129213483146068,975,8673,731,8673,0.8120786516853933,0.9087078651685393,0.36680506952212055,0.371247191011236
stage1,5,5,0.0,cosine,42,225,,eom,0.0,euclidean,ok,完成,2,0.08782771535580525,938,9482,260,9482,0.8878277153558053,0.9121722846441948,0.1775030882480566,0.34086891385767787
stage1,5,5,0.0,cosine,42,225,10.0,eom,0.0,euclidean,ok,完成,2,0.07368913857677903,787,9592,301,9592,0.89812734082397,0.9263108614232209,0.19652151842883822,0.3391928838951311
stage1,5,5,0.0,cosine,42,225,30.0,eom,0.0,euclidean,ok,完成,3,0.09129213483146068,975,8673,731,8673,0.8120786516853933,0.9087078651685393,0.36680506952212055,0.371247191011236
stage1,5,5,0.0,cosine,42,250,,eom,0.0,euclidean,ok,完成,2,0.37368913857677905,3991,6189,500,6189,0.5794943820224719,0.626310861423221,0.38340327862995827,0.4047827715355805
stage1,5,5,0.0,cosine,42,250,10.0,eom,0.0,euclidean,ok,完成,2,0.07368913857677903,787,9592,301,9592,0.89812734082397,0.9263108614232209,0.19652151842883822,0.3391928838951311
stage1,5,5,0.0,cosine,42,250,30.0,eom,0.0,euclidean,ok,完成,3,0.09129213483146068,975,8673,731,8673,0.8120786516853933,0.9087078651685393,0.36680506952212055,0.371247191011236
stage1,5,5,0.0,cosine,42,300,,eom,0.0,euclidean,ok,完成,2,0.44213483146067417,4722,5468,490,5468,0.5119850187265917,0.5578651685393259,0.4100314295551367,0.4181910112359551
stage1,5,5,0.0,cosine,42,300,10.0,eom,0.0,euclidean,ok,完成,2,0.07368913857677903,787,9592,301,9592,0.89812734082397,0.9263108614232209,0.19652151842883822,0.3391928838951311
stage1,5,5,0.0,cosine,42,300,30.0,eom,0.0,euclidean,ok,完成,3,0.09129213483146068,975,8673,731,8673,0.8120786516853933,0.9087078651685393,0.36680506952212055,0.371247191011236
stage1,5,5,0.05,cosine,42,50,,eom,0.0,euclidean,ok,完成,37,0.3956928838951311,4226,763,657,763,0.07144194756554308,0.17162921348314605,0.9256204119728138,0.8255337078651686
stage1,5,5,0.05,cosine,42,50,10.0,eom,0.0,euclidean,ok,完成,50,0.2840823970037453,3034,460,449,460,0.04307116104868914,0.12097378277153559,0.950079351379803,0.8776591760299626
stage1,5,5,0.05,cosine,42,50,30.0,eom,0.0,euclidean,ok,完成,42,0.3452247191011236,3687,787,462,787,0.07368913857677903,0.14850187265917603,0.9336046105411479,0.844625468164794
stage1,5,5,0.05,cosine,42,75,,eom,0.0,euclidean,ok,完成,29,0.4437265917602996,4739,758,480,758,0.07097378277153558,0.16029962546816479,0.9434713303657868,0.8135299625468166
stage1,5,5,0.05,cosine,42,75,10.0,eom,0.0,euclidean,ok,完成,40,0.3294007490636704,3518,460,391,460,0.04307116104868914,0.11554307116104869,0.9675384022803621,0.8651498127340824
stage1,5,5,0.05,cosine,42,75,30.0,eom,0.0,euclidean,ok,完成,34,0.35234082397003746,3763,787,462,787,0.07368913857677903,0.14850187265917603,0.951410420877768,0.8424906367041198
stage1,5,5,0.05,cosine,42,100,,eom,0.0,euclidean,ok,完成,3,0.08071161048689139,862,9460,199,9460,0.8857677902621723,0.9192883895131087,0.16528518464514247,0.35019850187265916
stage1,5,5,0.05,cosine,42,100,10.0,eom,0.0,euclidean,ok,完成,31,0.326123595505618,3483,475,460,475,0.04447565543071161,0.1295880149812734,0.970090752878876,0.8629026217228464
stage1,5,5,0.05,cosine,42,100,30.0,eom,0.0,euclidean,ok,完成,27,0.3798689138576779,4057,787,462,787,0.07368913857677903,0.15805243445692885,0.9590811556908796,0.8323220973782772
stage1,5,5,0.05,cosine,42,125,,eom,0.0,euclidean,ok,完成,3,0.08586142322097379,917,9410,194,9410,0.8810861423220974,0.9141385767790262,0.16422187204746777,0.3510880149812734
stage1,5,5,0.05,cosine,42,125,10.0,eom,0.0,euclidean,ok,完成,4,0.06114232209737828,653,9299,382,9299,0.8706928838951311,0.9234082397003746,0.24124814879124287,0.3677677902621723
stage1,5,5,0.05,cosine,42,125,30.0,eom,0.0,euclidean,ok,完成,4,0.07771535580524344,830,9209,301,9209,0.8622659176029962,0.9073970037453184,0.22329490170113808,0.36852621722846435
stage1,5,5,0.05,cosine,42,150,,eom,0.0,euclidean,ok,完成,3,0.08127340823970038,868,9448,205,9448,0.8846441947565543,0.9187265917602996,0.16750609002396946,0.3504794007490637
stage1,5,5,0.05,cosine,42,150,10.0,eom,0.0,euclidean,ok,完成,4,0.06114232209737828,653,9299,382,9299,0.8706928838951311,0.9234082397003746,0.24124814879124287,0.3677677902621723
stage1,5,5,0.05,cosine,42,150,30.0,eom,0.0,euclidean,ok,完成,4,0.07771535580524344,830,9209,301,9209,0.8622659176029962,0.9073970037453184,0.22329490170113808,0.36852621722846435
stage1,5,5,0.05,cosine,42,175,,eom,0.0,euclidean,ok,完成,2,0.09784644194756555,1045,9434,201,9434,0.8833333333333333,0.9021535580524345,0.14625035792795293,0.3412153558052435
stage1,5,5,0.05,cosine,42,175,10.0,eom,0.0,euclidean,ok,完成,3,0.07659176029962547,818,9299,382,9299,0.8706928838951311,0.9234082397003746,0.23186405344568725,0.35513295880149814
stage1,5,5,0.05,cosine,42,175,30.0,eom,0.0,euclidean,ok,完成,3,0.09260299625468164,989,9209,301,9209,0.8622659176029962,0.9073970037453184,0.20995302607185684,0.35605992509363293
stage1,5,5,0.05,cosine,42,200,,eom,0.0,euclidean,ok,完成,3,0.5152621722846442,5503,4275,453,4275,0.4002808988764045,0.4847378277153558,0.5309431316063853,0.45238951310861425
stage1,5,5,0.05,cosine,42,200,10.0,eom,0.0,euclidean,ok,完成,2,0.03089887640449438,330,9968,382,9968,0.9333333333333333,0.9691011235955056,0.22793227623512174,0.33291011235955054
