umap_n_neighbors,umap_n_components,umap_min_dist,hdbscan_min_cluster_size,hdbscan_min_samples,hdbscan_cluster_selection_method,hdbscan_cluster_selection_epsilon,n_clusters,noise_ratio,topic_-1_count,topic_0_count,topic_1_count,largest_topic_count,largest_topic_ratio,top3_topic_ratio,topic_entropy,balance_score,status,note
10,10,0.1,150,,eom,0.0,19,0.5967685617242803,18800,1473,680,2417,0.0767228517918928,0.1507158048439831,2.7077059031006794,0.6944760816430181,ok,
10,10,0.1,150,10.0,eom,0.0,30,0.4858584896676507,15306,189,908,1937,0.0614862076627622,0.1446846332095356,3.143211603001634,0.8068596641589689,ok,
10,10,0.1,150,30.0,eom,0.0,26,0.4751610957686569,14969,184,916,2449,0.0777386280671682,0.1892835602958448,2.9140585435176103,0.7696067041234168,ok,
10,10,0.1,175,,eom,0.0,12,0.5690886582230263,17928,4157,674,4157,0.1319556867599911,0.2508967399930165,2.136660746285426,0.6195073485064915,ok,
10,10,0.1,175,10.0,eom,0.0,27,0.4763990731041488,15008,189,908,1937,0.0614862076627622,0.1446846332095356,3.060755096389885,0.7896974891280196,ok,
10,10,0.1,175,30.0,eom,0.0,24,0.4981747770053645,15694,184,916,1895,0.0601530013014633,0.1548423959622893,2.953705591875277,0.7615331873154937,ok,
10,10,0.1,200,,eom,0.0,11,0.5770244103736152,18178,4111,685,4111,0.1304955083642827,0.2510554550360283,2.088713878216891,0.6108662667047583,ok,
10,10,0.1,200,10.0,eom,0.0,21,0.4825572167730057,15202,908,1937,1937,0.0614862076627622,0.1550963400311081,2.887134539323239,0.745767704663048,ok,
10,10,0.1,200,30.0,eom,0.0,22,0.5012855918483954,15792,916,1895,1895,0.0601530013014633,0.1548423959622893,2.90756354305412,0.7472666095292511,ok,
10,10,0.1,225,,eom,0.0,7,0.4619877471986794,14554,4057,672,7215,0.2290258070659937,0.4441164333555534,1.540728935865742,0.5505393137161539,ok,
10,10,0.1,225,10.0,eom,0.0,20,0.4802399771450338,15129,908,1937,1937,0.0614862076627622,0.1550963400311081,2.8606185232639643,0.7397962098847728,ok,
10,10,0.1,225,30.0,eom,0.0,21,0.4956353363171761,15614,916,1895,1895,0.0601530013014633,0.1548423959622893,2.882032301823668,0.7422950195219503,ok,
10,10,0.1,250,,eom,0.0,12,0.6492397549439736,20453,690,2085,2469,0.0783734882392153,0.1770942449925404,2.276924222398625,0.6262971780465354,ok,
10,10,0.1,250,10.0,eom,0.0,20,0.4802399771450338,15129,908,1937,1937,0.0614862076627622,0.1550963400311081,2.8606185232639643,0.7397962098847728,ok,
10,10,0.1,250,30.0,eom,0.0,17,0.467130114592261,14716,916,1895,2449,0.0777386280671682,0.1892835602958448,2.6807659634936463,0.7120159984763355,ok,
10,10,0.1,300,,eom,0.0,11,0.6744754467828461,21248,694,2035,2468,0.0783417452306129,0.1740786591753166,2.1906712565211084,0.6126724438942323,ok,
10,10,0.1,300,10.0,eom,0.0,19,0.4728755991492874,14897,908,1937,1937,0.0614862076627622,0.1588102720375837,2.81477484626012,0.7345960702155351,ok,
10,10,0.1,300,30.0,eom,0.0,16,0.4760499000095229,14997,916,1895,2449,0.0777386280671682,0.1892835602958448,2.6398940869178213,0.7026733961844904,ok,
10,10,0.25,50,,eom,0.0,5,0.0182522299463543,575,51,52,30704,0.974637336126718,0.9785099831762054,0.0528747658584124,0.3397644668761705,ok,
10,10,0.25,50,10.0,eom,0.0,82,0.5518204615433451,17384,51,52,1072,0.0340285052217249,0.0784687172650223,4.039985148430425,0.8085515665174745,ok,
10,10,0.25,50,30.0,eom,0.0,6,0.0122845443291115,387,51,52,30814,0.9781290670729772,0.9828905183633304,0.0698491136912936,0.3462978129067072,ok,
10,10,0.25,75,,eom,0.0,2,0.1522077262482938,4795,133,26575,26575,0.843570453607593,0.8477922737517062,0.0313720012708852,0.345041424626226,ok,
10,10,0.25,75,10.0,eom,0.0,2,0.0135542646732057,427,99,30977,30977,0.983303177475161,0.9864457353267942,0.0214956941557041,0.3169869536234643,ok,
10,10,0.25,75,30.0,eom,0.0,2,0.018760118083992,591,30814,98,30814,0.9781290670729772,0.981239881916008,0.0214068922325252,0.3180186014030409,ok,
10,10,0.25,100,,eom,0.0,2,0.1828397295495667,5760,133,25610,25610,0.8129384503063201,0.8171602704504333,0.0323573981612484,0.3511678252864806,ok,
10,10,0.25,100,10.0,eom,0.0,2,0.049138177316446,1548,135,29820,29820,0.946576516522236,0.950861822683554,0.0288429042808796,0.3244465606450179,ok,
10,10,0.25,100,30.0,eom,0.0,2,0.1010697393898993,3184,134,28185,28185,0.894676697457385,0.8989302606101006,0.0300520695749445,0.3348233501571278,ok,
10,10,0.25,125,,eom,0.0,2,0.2593721232898454,8171,851,22481,22481,0.7136145763895502,0.7406278767101546,0.1565700798565097,0.3733117480874837,ok,
10,10,0.25,125,10.0,eom,0.0,2,0.049138177316446,1548,135,29820,29820,0.946576516522236,0.950861822683554,0.0288429042808796,0.3244465606450179,ok,
10,10,0.25,125,30.0,eom,0.0,2,0.1010697393898993,3184,134,28185,28185,0.894676697457385,0.8989302606101006,0.0300520695749445,0.3348233501571278,ok,
10,10,0.25,150,,eom,0.0,2,0.4293241913468558,13525,14461,3517,14461,0.4590356473986604,0.5706758086531442,0.4942814673174304,0.4326902199790496,ok,
10,10,0.25,150,10.0,eom,0.0,26,0.5713424118337936,17999,161,273,1350,0.0428530616131797,0.1178617909405453,3.046195693713107,0.7655023331111322,ok,
10,10,0.25,150,30.0,eom,0.0,22,0.6367964955718503,20061,356,868,1171,0.037171063073358,0.1008792813382852,2.9553027917103942,0.7243005428054472,ok,
10,10,0.25,175,,eom,0.0,11,0.7020283782496906,22116,3381,528,3381,0.1073231120845633,0.1812525791194489,2.03183330668207,0.5942773704091674,ok,
10,10,0.25,175,10.0,eom,0.0,22,0.565660413293972,17820,273,674,1350,0.0428530616131797,0.1178617909405453,2.956120756217193,0.7405402660064122,ok,
10,10,0.25,175,30.0,eom,0.0,19,0.6292416595244897,19823,356,868,1171,0.037171063073358,0.1095451226867282,2.84130784769373,0.7048338253499667,ok,
10,10,0.25,200,,eom,0.0,2,0.4539885090308859,14302,3278,13923,13923,0.4419579087705932,0.546011490969114,0.4870488722829958,0.4353471097990667,ok,
10,10,0.25,200,10.0,eom,0.0,21,0.5627717995111576,17729,273,674,1350,0.0428530616131797,0.1178617909405453,2.928626344198261,0.7347401834745898,ok,
10,10,0.25,200,30.0,eom,0.0,19,0.6292416595244897,19823,356,868,1171,0.037171063073358,0.1095451226867282,2.84130784769373,0.7048338253499667,ok,
10,10,0.25,225,,eom,0.0,2,0.4768117322159794,15021,3132,13350,13350,0.4237691648414436,0.5231882677840206,0.4862599122108562,0.4385214106593021,ok,
10,10,0.25,225,10.0,eom,0.0,20,0.5625813414595435,17723,273,674,1350,0.0428530616131797,0.1178617909405453,2.899065317523219,0.7281306542234073,ok,
10,10,0.25,225,30.0,eom,0.0,18,0.6356854902707678,20026,356,868,1171,0.037171063073358,0.1095451226867282,2.8023531687220498,0.6962340094594166,ok,
10,10,0.25,250,,eom,0.0,7,0.7169475922927975,22586,2929,412,2929,0.0929752721962987,0.2250261879820969,1.6518218911916744,0.5586845697235183,ok,
10,10,0.25,250,10.0,eom,0.0,18,0.552709265784211,17412,273,674,1733,0.0550106339078817,0.1353839316890455,2.775254290436189,0.7106072437545631,ok,
10,10,0.25,250,30.0,eom,0.0,18,0.6356854902707678,20026,356,868,1171,0.037171063073358,0.1095451226867282,2.8023531687220498,0.6962340094594166,ok,
10,10,0.25,300,,eom,0.0,7,0.7462781322413738,23510,2701,371,2701,0.0857378662349617,0.2012506745389328,1.650687855090024,0.5568117322159793,ok,
10,10,0.25,300,10.0,eom,0.0,17,0.561375107132654,17685,674,1064,1733,0.0550106339078817,0.1353839316890455,2.732602924671342,0.7013408246833635,ok,
10,10,0.25,300,30.0,eom,0.0,16,0.6331460495825795,19946,356,868,1226,0.0389169285464876,0.1123067644351331,2.6917478943670865,0.6825864203409199,ok,
10,15,0.0,50,,eom,0.0,77,0.4416087356759673,13912,51,52,2777,0.0881503348887407,0.1728724248484271,3.664123945705814,0.8064977938609021,ok,
10,15,0.0,50,10.0,eom,0.0,116,0.403167952258515,12701,51,51,1317,0.0418055423293019,0.0920229819382281,4.368309984907831,0.8481033552360093,ok,
10,15,0.0,50,30.0,eom,0.0,96,0.4729073421578897,14898,51,52,1079,0.0342507062819414,0.086214011363997,4.2038101381916455,0.8306097831952513,ok,
10,15,0.0,75,,eom,0.0,43,0.4360854521791575,13738,78,86,2704,0.0858330952607688,0.186617147573247,3.209012986766778,0.8061010062533727,ok,
10,15,0.0,75,10.0,eom,0.0,72,0.3967558645208393,12499,78,86,1317,0.0418055423293019,0.0972605783576167,3.996589004930265,0.8489794622734343,ok,
10,15,0.0,75,30.0,eom,0.0,62,0.428086214011364,13486,78,86,1911,0.060660889439101,0.1458908675364251,3.695966544364975,0.8241976954575754,ok,
10,15,0.0,100,,eom,0.0,2,0.0488842332476272,1540,138,29825,29825,0.9467352315652476,0.9511157667523727,0.0293757591903829,0.3244243405389962,ok,
10,15,0.0,100,10.0,eom,0.0,64,0.4104371012284544,12930,104,138,1317,0.0418055423293019,0.0972605783576167,3.911749990272576,0.8448750912611498,ok,
10,15,0.0,100,30.0,eom,0.0,45,0.3755832777830682,11832,138,107,3038,0.0964352601339555,0.2185188712186141,3.296928680976582,0.81469066438117,ok,
10,15,0.0,125,,eom,0.0,26,0.4625908643621242,14573,138,1178,2749,0.0872615306478748,0.1864266895216328,2.917425489014871,0.771092276926007,ok,
10,15,0.0,125,10.0,eom,0.0,50,0.3909151509380059,12315,138,252,1964,0.0623432688950258,0.1435736279084531,3.5995283051604354,0.8353077484683997,ok,
10,15,0.0,125,30.0,eom,0.0,2,0.033679332127099,1061,138,30304,30304,0.961940132685776,0.9663206678729008,0.0289855975611967,0.3213833603148906,ok,
10,15,0.0,150,,eom,0.0,21,0.4753832968288734,14976,1176,192,2795,0.0887217090435831,0.1814747801796654,2.795603615158401,0.73447354220233,ok,
10,15,0.0,150,10.0,eom,0.0,41,0.4460844998888995,14053,252,236,1601,0.0508205567723708,0.1104021839189918,3.5149874325956114,0.8288480462178205,ok,
10,15,0.0,150,30.0,eom,0.0,31,0.3757102498174777,11836,150,196,3038,0.0964352601339555,0.2185188712186141,3.053434609650372,0.8146525727708471,ok,
10,15,0.0,175,,eom,0.0,20,0.5082690537409136,16012,1012,191,2856,0.0906580325683268,0.1786496524140558,2.7429782427367697,0.71792527695775,ok,
10,15,0.0,175,10.0,eom,0.0,32,0.4053264768434752,12769,252,236,1964,0.0623432688950258,0.1495095705170936,3.245261602037256,0.8297971621750311,ok,
10,15,0.0,175,30.0,eom,0.0,28,0.3652033139700981,11505,196,234,3038,0.0964352601339555,0.2185188712186141,3.0003182549027967,0.8044713201917277,ok,
10,15,0.0,200,,eom,0.0,18,0.5088086848871536,16029,768,336,3014,0.0956734279274989,0.1974732565152525,2.6474008313001414,0.6991607148525537,ok,
10,15,0.0,200,10.0,eom,0.0,30,0.39932704821763,12580,252,236,1964,0.0623432688950258,0.1577944957623083,3.192567502583489,0.8299400057137416,ok,
10,15,0.0,200,30.0,eom,0.0,25,0.3609180078087801,11370,234,1911,3038,0.0964352601339555,0.2185188712186141,2.938411746606859,0.7857569120401231,ok,
10,15,0.0,225,,eom,0.0,2,0.0812303590134272,2559,1196,27748,27748,0.8808050026981558,0.9187696409865728,0.1721204113178874,0.3409687966225438,ok,
10,15,0.0,225,10.0,eom,0.0,26,0.3915182681014506,12334,252,236,1964,0.0623432688950258,0.1709361013236834,3.06643842044457,0.8029876519696537,ok,
10,15,0.0,225,30.0,eom,0.0,23,0.3571723327937022,11252,234,1911,3038,0.0964352601339555,0.2185188712186141,2.889605542438684,0.7735472812113132,ok,
10,15,0.0,250,,eom,0.0,12,0.5141097673237469,16196,775,2589,2955,0.09380059041996,0.2364536710789448,2.318765505283136,0.6503361584610989,ok,
10,15,0.0,250,10.0,eom,0.0,23,0.3895184585595023,12271,252,919,1964,0.0623432688950258,0.1709361013236834,2.9884815200823307,0.7835875948322382,ok,
10,15,0.0,250,30.0,eom,0.0,20,0.3685998158905501,11612,1911,904,3038,0.0964352601339555,0.2185188712186141,2.808203425619335,0.7501190362822587,ok,
10,15,0.0,300,,eom,0.0,12,0.5246484461797289,16528,791,2682,2927,0.092911786179094,0.2487699584166587,2.287632998688716,0.6449779386090213,ok,
10,15,0.0,300,10.0,eom,0.0,22,0.3975176967272958,12523,919,459,1964,0.0623432688950258,0.1709361013236834,2.957415153336248,0.7745211567152335,ok,
10,15,0.0,300,30.0,eom,0.0,18,0.3598387455163,11336,1911,904,3566,0.1131955686759991,0.2352791797606577,2.717816694884528,0.7310338697901787,ok,
10,15,0.05,50,,eom,0.0,78,0.5325524553217154,16777,51,52,1439,0.0456781893787893,0.1042122972415325,3.909873862274429,0.8056883471415421,ok,
10,15,0.05,50,10.0,eom,0.0,108,0.4346887598006539,13694,51,52,1245,0.0395200457099323,0.0937688474113576,4.285647262038602,0.8389835888645525,ok,
10,15,0.05,50,30.0,eom,0.0,89,0.4889058184934768,15402,51,52,1576,0.050026981557312,0.0995778179855886,4.078542628188327,0.8184045963876456,ok,
10,15,0.05,75,,eom,0.0,3,0.0470748817572929,1483,86,137,29797,0.9458464273243818,0.9529251182427072,0.0487709354800335,0.3315385836269562,ok,
10,15,0.05,75,10.0,eom,0.0,59,0.4451956956480335,14025,86,137,1702,0.0540266006412087,0.1238612195663905,3.700518394956719,0.8254610671999492,ok,
10,15,0.05,75,30.0,eom,0.0,61,0.5125543599022315,16147,86,137,1576,0.050026981557312,0.108275402342634,3.776928584998227,0.8095705170936103,ok,
10,15,0.05,100,,eom,0.0,2,0.0517093610132368,1629,137,29737,29737,0.9439418468082404,0.9482906389867632,0.0292695286400184,0.3249798431895375,ok,
10,15,0.05,100,10.0,eom,0.0,48,0.4190077135510904,13200,137,107,1702,0.0540266006412087,0.1443037171063073,3.517654153046455,0.8292289623210487,ok,
10,15,0.05,100,30.0,eom,0.0,2,0.0397739897787512,1253,137,30113,30113,0.955877218042726,0.9602260102212488,0.0289624913338421,0.3225927689426404,ok,
10,15,0.05,125,,eom,0.0,2,0.0575500745960702,1813,137,29553,29553,0.9381011332254072,0.9424499254039298,0.0294223484604667,0.3261479859061041,ok,
10,15,0.05,125,10.0,eom,0.0,2,0.0397105037615465,1251,137,30115,30115,0.9559407040599308,0.9602894962384536,0.0289608766684017,0.3225800717391993,ok,
10,15,0.05,125,30.0,eom,0.0,2,0.0397739897787512,1253,137,30113,30113,0.955877218042726,0.9602260102212488,0.0289624913338421,0.3225927689426404,ok,
10,15,0.05,150,,eom,0.0,19,0.5616290512014729,17693,727,1714,2411,0.0765323937402787,0.161159254674158,2.7150732586966337,0.7029863822493096,ok,
10,15,0.05,150,10.0,eom,0.0,29,0.4398311271942354,13856,237,911,1831,0.0581214487509126,0.1519220391708726,3.1282230793039685,0.8135631527156144,ok,
10,15,0.05,150,30.0,eom,0.0,29,0.4645589308954703,14635,218,940,1705,0.0541218296670158,0.1548741389708916,3.101887287360261,0.8067542773704093,ok,
10,15,0.05,175,,eom,0.0,13,0.5172205821667778,16294,926,4231,4231,0.1343046693965654,0.2649271497952576,2.223475729706168,0.6382236612386123,ok,
10,15,0.05,175,10.0,eom,0.0,26,0.4274196108307145,13465,237,911,1831,0.0581214487509126,0.1663651080849442,3.0112186506105507,0.7943979938418564,ok,
10,15,0.05,175,30.0,eom,0.0,26,0.4557661175126178,14358,218,940,1705,0.0541218296670158,0.1548741389708916,3.0409968215601983,0.7893921213852649,ok,
10,15,0.05,200,,eom,0.0,11,0.5221090054915405,16448,4182,1602,4182,0.13274926197505,0.2642288036060057,2.149940783266225,0.6240300923721551,ok,
10,15,0.05,200,10.0,eom,0.0,26,0.4274196108307145,13465,237,911,1831,0.0581214487509126,0.1663651080849442,3.0112186506105507,0.7943979938418564,ok,
10,15,0.05,200,30.0,eom,0.0,25,0.4517982414373234,14233,218,940,1705,0.0541218296670158,0.1548741389708916,3.0148611915793526,0.7839158175411867,ok,
10,15,0.05,225,,eom,0.0,12,0.5687077421197981,17916,736,2465,2674,0.0848808050026981,0.2126464146271783,2.307254535209224,0.6413941529378155,ok,
10,15,0.05,225,10.0,eom,0.0,21,0.4165952448973113,13124,237,911,1831,0.0581214487509126,0.167952258515062,2.874781332099902,0.7639945402025204,ok,
10,15,0.05,225,30.0,eom,0.0,22,0.465162048058915,14654,940,1654,1705,0.0541218296670158,0.1548741389708916,2.923125576301858,0.759906675554709,ok,
10,15,0.05,250,,eom,0.0,2,0.2373742183284131,7478,4224,19801,19801,0.6285433133352379,0.7626257816715868,0.4649907488347194,0.4010329174999206,ok,
10,15,0.05,250,10.0,eom,0.0,19,0.419864774783354,13227,911,1831,1831,0.0581214487509126,0.167952258515062,2.816191024697487,0.7496803479033743,ok,
10,15,0.05,250,30.0,eom,0.0,21,0.4599879376567311,14491,940,1654,1705,0.0541218296670158,0.1548741389708916,2.8966357326274608,0.7547922420086977,ok,
10,15,0.05,300,,eom,0.0,2,0.2298828682982573,7242,4242,20019,20019,0.6354632892105514,0.7701171317017427,0.4634914794374466,0.3997060597403421,ok,
10,15,0.05,300,10.0,eom,0.0,18,0.4279592419769545,13482,911,1831,1831,0.0581214487509126,0.167952258515062,2.781538979810885,0.7405853410786274,ok,
10,15,0.05,300,30.0,eom,0.0,17,0.4556708884868107,14355,940,1654,1705,0.0541218296670158,0.1565565184268165,2.732722059900096,0.7290842142018221,ok,
10,15,0.1,50,,eom,0.0,73,0.5716280989112148,18008,51,52,1222,0.0387899565120782,0.0913563787575786,3.880453264092511,0.7986033076214964,ok,
10,15,0.1,50,10.0,eom,0.0,102,0.4760181570009205,14996,51,52,779,0.0247278037012348,0.0657715138240802,4.325575408587084,0.8366219090245373,ok,
10,15,0.1,50,30.0,eom,0.0,85,0.522870837697997,16472,51,52,1504,0.0477414849379424,0.1020537726565724,4.0256525555522416,0.8084055486779036,ok,
10,15,0.1,75,,eom,0.0,2,0.0126654604323397,399,79,31025,31025,0.984826841888074,0.9873345395676604,0.0177139742401758,0.3166187347236771,ok,
10,15,0.1,75,10.0,eom,0.0,6,0.0292035679141669,920,79,116,30085,0.9549884138018602,0.9630828809954608,0.1089449973047816,0.3521258292860997,ok,
10,15,0.1,75,30.0,eom,0.0,61,0.5462019490207282,17207,79,94,1504,0.0477414849379424,0.1020537726565724,3.77369395532369,0.8014062152810844,ok,
10,15,0.1,100,,eom,0.0,2,0.0830714535123639,2617,139,28747,28747,0.9125162682919088,0.916928546487636,0.0304804321727544,0.3312713074945243,ok,
10,15,0.1,100,10.0,eom,0.0,3,0.0369171190045392,1163,116,139,30085,0.9549884138018602,0.9630828809954608,0.0543267539751107,0.329811763958988,ok,
10,15,0.1,100,30.0,eom,0.0,2,0.0458369044218011,1444,139,29920,29920,0.9497508173824716,0.9541630955781988,0.029475490208828,0.3238243976764117,ok,
10,15,0.1,125,,eom,0.0,2,0.0897374853188585,2827,139,28537,28537,0.905850236485414,0.9102625146811416,0.0306681926150123,0.3326045138558232,ok,
10,15,0.1,125,10.0,eom,0.0,2,0.0405993080024124,1279,139,30085,30085,0.9549884138018602,0.9594006919975876,0.0293398105165237,0.322776878392534,ok,
10,15,0.1,125,30.0,eom,0.0,2,0.0458369044218011,1444,139,29920,29920,0.9497508173824716,0.9541630955781988,0.029475490208828,0.3238243976764117,ok,
10,15,0.1,150,,eom,0.0,15,0.5684220550423769,17907,3957,658,3957,0.12560708503952,0.2389296257499285,2.2663268233065272,0.6440053328254451,ok,
10,15,0.1,150,10.0,eom,0.0,31,0.4910326000698346,15469,192,427,1652,0.052439450211091,0.1244960797384376,3.2260495552889066,0.8120591689680348,ok,
10,15,0.1,150,30.0,eom,0.0,31,0.5272831158937245,16611,188,153,1700,0.053963114624004,0.1297971621750309,3.166740282170144,0.7996666984096754,ok,
10,15,0.1,175,,eom,0.0,11,0.5605815319175952,17660,3915,648,3915,0.1242738786782211,0.2475637240897692,2.13683919846602,0.6183639653366346,ok,
10,15,0.1,175,10.0,eom,0.0,29,0.4826207027902104,15204,192,427,1652,0.052439450211091,0.1244960797384376,3.173368754880124,0.8079160714852553,ok,
10,15,0.1,175,30.0,eom,0.0,23,0.4992540392978447,15728,188,912,2061,0.0654223407294543,0.1634764943021299,2.8948852298847982,0.7512351204647176,ok,
10,15,0.1,200,,eom,0.0,11,0.5844522743865663,18412,3859,665,3859,0.1224962701964892,0.2407707202488652,2.1138364147853803,0.6130946259086437,ok,
10,15,0.1,200,10.0,eom,0.0,25,0.4843983112719423,15260,427,916,1652,0.052439450211091,0.1244960797384376,3.076678726208185,0.7807161222740693,ok,
10,15,0.1,200,30.0,eom,0.0,19,0.4954766212741643,15609,912,1444,2061,0.0654223407294543,0.1652223597752595,2.7662203718288034,0.7253525061105291,ok,
10,15,0.1,225,,eom,0.0,12,0.6271466209567342,19757,691,2158,2360,0.0749135003015585,0.1808081769990159,2.302793372267962,0.6332203282227089,ok,
10,15,0.1,225,10.0,eom,0.0,24,0.4913817731644605,15480,427,916,1652,0.052439450211091,0.1244960797384376,3.046220772842176,0.771954417039647,ok,
10,15,0.1,225,30.0,eom,0.0,19,0.4954766212741643,15609,912,1444,2061,0.0654223407294543,0.1652223597752595,2.7662203718288034,0.7253525061105291,ok,
10,15,0.1,250,,eom,0.0,12,0.6561279878106847,20670,694,2123,2378,0.0754848744564009,0.1779830492334063,2.269778066979027,0.624919531473193,ok,
10,15,0.1,250,10.0,eom,0.0,19,0.4683046059105482,14753,427,916,2416,0.0766911087832904,0.1754753515538202,2.78136324225261,0.7280728819477511,ok,
10,15,0.1,250,30.0,eom,0.0,17,0.4783353966288924,15069,912,1444,2729,0.0866266704758277,0.1864266895216328,2.669439126978534,0.7065593752975907,ok,
10,15,0.1,300,,eom,0.0,9,0.584864933498397,18425,3552,625,3552,0.1127511665555661,0.2681649366726978,1.9298506941506768,0.5970821826492716,ok,
10,15,0.1,300,10.0,eom,0.0,16,0.4652572770847221,14657,427,916,2758,0.087547217725296,0.2166777767196775,2.588403931375764,0.6974897628797257,ok,
10,15,0.1,300,30.0,eom,0.0,16,0.4656381931879503,14669,912,1444,2729,0.0866266704758277,0.1864266895216328,2.6336730265116737,0.7037018696632067,ok,
10,15,0.25,50,,eom,0.0,5,0.0108561089420055,342,51,52,30928,0.9817477700536456,0.9859061041805542,0.0542749722869155,0.3383709487985271,ok,
10,15,0.25,50,10.0,eom,0.0,6,0.0059676856172428,188,51,52,31032,0.9850490429482908,0.9892073770751992,0.0659106882877538,0.3448535060153,ok,
10,15,0.25,50,30.0,eom,0.0,6,0.0075548360473605,238,51,52,30982,0.9834618925181728,0.9876202266450814,0.0660015648495677,0.3451709361013236,ok,
10,15,0.25,75,,eom,0.0,2,0.0151414151033234,477,80,30946,30946,0.982319144208488,0.9848585848966764,0.0179443405044612,0.3171234485604545,ok,
10,15,0.25,75,10.0,eom,0.0,2,0.0124432593721232,392,79,31032,31032,0.9850490429482908,0.9875567406278768,0.0177105607161887,0.3165742945116337,ok,
10,15,0.25,75,30.0,eom,0.0,2,0.014030409802241,442,79,30982,30982,0.9834618925181728,0.985969590197759,0.0177349739491042,0.3168917245976573,ok,
10,15,0.25,100,,eom,0.0,2,0.1839507348506491,5795,133,25575,25575,0.8118274450052376,0.8160492651493508,0.0323943940642834,0.3513900263466971,ok,
10,15,0.25,100,10.0,eom,0.0,2,0.0406310510110148,1280,136,30087,30087,0.9550518998190648,0.9593689489889852,0.0288057849914938,0.3227546582865123,ok,
10,15,0.25,100,30.0,eom,0.0,2,0.0891343681554137,2808,135,28560,28560,0.9065803256832684,0.9108656318445862,0.0299067570905815,0.3324457988128114,ok,
10,15,0.25,125,,eom,0.0,2,0.2100752309303875,6618,133,24752,24752,0.7857029489254992,0.7899247690696124,0.0332913900542743,0.3566149255626448,ok,
10,15,0.25,125,10.0,eom,0.0,2,0.0406310510110148,1280,136,30087,30087,0.9550518998190648,0.9593689489889852,0.0288057849914938,0.3227546582865123,ok,
10,15,0.25,125,30.0,eom,0.0,2,0.0891343681554137,2808,135,28560,28560,0.9065803256832684,0.9108656318445862,0.0299067570905815,0.3324457988128114,ok,
10,15,0.25,150,,eom,0.0,11,0.6912357553248897,21776,3134,534,3134,0.0994825889597816,0.1846173380312986,2.0724320283621624,0.5991943624416723,ok,
10,15,0.25,150,10.0,eom,0.0,2,0.2462622607370726,7758,23585,160,23585,0.7486588578865505,0.7537377392629273,0.0404064971822122,0.3641094498936608,ok,
10,15,0.25,150,30.0,eom,0.0,2,0.2247722439132781,7081,24269,153,24269,0.7703710757705615,0.7752277560867219,0.0380254851829812,0.359744786210837,ok,
10,15,0.25,175,,eom,0.0,11,0.7023140653271117,22125,3374,538,3374,0.1071009110243468,0.1878233819001365,1.9874793866424367,0.5929441640478684,ok,
10,15,0.25,175,10.0,eom,0.0,20,0.5525505507411993,17407,806,762,1428,0.0453290162841634,0.1343998984223724,2.846666405241512,0.72708948354125,ok,
10,15,0.25,175,30.0,eom,0.0,16,0.597816081008158,18833,1086,352,1510,0.0479319429895565,0.1276386375900708,2.6700134872349635,0.6874145319493381,ok,
10,15,0.25,200,,eom,0.0,9,0.6808557915119196,21449,3309,517,3309,0.1050376154651937,0.2318191918230009,1.838578477624141,0.5778681395422658,ok,
10,15,0.25,200,10.0,eom,0.0,18,0.5467098371583659,17223,806,1002,1428,0.0453290162841634,0.1343998984223724,2.787050595066278,0.7155083642827668,ok,
10,15,0.25,200,30.0,eom,0.0,16,0.597816081008158,18833,1086,352,1510,0.0479319429895565,0.1276386375900708,2.6700134872349635,0.6874145319493381,ok,
10,15,0.25,225,,eom,0.0,2,0.4658921372567692,14677,3233,13593,13593,0.431482715931816,0.5341078627432309,0.4893156195435206,0.4372993048281116,ok,
10,15,0.25,225,10.0,eom,0.0,18,0.5467098371583659,17223,806,1002,1428,0.0453290162841634,0.1343998984223724,2.787050595066278,0.7155083642827668,ok,
10,15,0.25,225,30.0,eom,0.0,16,0.597816081008158,18833,1086,352,1510,0.0479319429895565,0.1276386375900708,2.6700134872349635,0.6874145319493381,ok,
10,15,0.25,250,,eom,0.0,7,0.7200584071358284,22684,2940,467,2940,0.0933244452909246,0.2205821667777672,1.65939114106289,0.5585353775830872,ok,
10,15,0.25,250,10.0,eom,0.0,18,0.5467098371583659,17223,806,1002,1428,0.0453290162841634,0.1343998984223724,2.787050595066278,0.7155083642827668,ok,
10,15,0.25,250,30.0,eom,0.0,16,0.597816081008158,18833,1086,352,1510,0.0479319429895565,0.1276386375900708,2.6700134872349635,0.6874145319493381,ok,
10,15,0.25,300,,eom,0.0,7,0.7524362759102308,23704,2692,393,2692,0.0854521791575405,0.1942672126464146,1.6540690753544705,0.5564466876170523,ok,
10,15,0.25,300,10.0,eom,0.0,17,0.5294416404786846,16679,806,1002,1667,0.0529155953401263,0.1434149128654414,2.7196701611013805,0.7099431800146019,ok,
10,15,0.25,300,30.0,eom,0.0,15,0.5929594006919976,18680,1086,352,1619,0.0513919309272132,0.140081896962194,2.60617121712043,0.6786782211217979,ok,
15,5,0.0,50,,eom,0.0,77,0.4630670094911596,14588,111,51,1992,0.0632320731358918,0.1458273815192204,3.786756229686645,0.8129447989080405,ok,
15,5,0.0,50,10.0,eom,0.0,116,0.4109449893660921,12946,111,51,1127,0.0357743706948544,0.09487985271244,4.371291195619695,0.847008221439228,ok,
15,5,0.0,50,30.0,eom,0.0,95,0.4663682823858045,14692,111,51,1033,0.032790527886233,0.0878329048027172,4.183338944221487,0.8326857759578452,ok,
