stage,umap_n_neighbors,umap_n_components,umap_min_dist,umap_metric,umap_random_state,hdbscan_min_cluster_size,hdbscan_min_samples,hdbscan_cluster_selection_method,hdbscan_cluster_selection_epsilon,hdbscan_metric,n_clusters,noise_ratio,topic_-1_count,topic_0_count,topic_1_count,largest_topic_count,largest_topic_ratio,top3_topic_ratio,topic_entropy,balance_score,status,note
stage1,10,5,0.25,cosine,42,175,30,eom,0.0,euclidean,6,0.46888990406578346,5132,414,698,3095,0.28277752398355416,0.43206943809958887,0.7792571079268964,0.536085883965281,ok,完成
stage1,10,5,0.25,cosine,42,200,,eom,0.0,euclidean,4,0.7194152581087254,7874,602,1950,1950,0.17816354499771586,0.25719506624029237,0.7396692841220445,0.5112873458200091,ok,完成
stage1,10,5,0.25,cosine,42,200,10,eom,0.0,euclidean,9,0.5781635449977158,6328,428,220,1168,0.10671539515760621,0.20456829602558246,0.9549505373884848,0.6256226587482868,ok,完成
stage1,10,5,0.25,cosine,42,200,30,eom,0.0,euclidean,6,0.46888990406578346,5132,414,698,3095,0.28277752398355416,0.43206943809958887,0.7792571079268964,0.536085883965281,ok,完成
stage1,10,5,0.25,cosine,42,225,,eom,0.0,euclidean,2,0.643490178163545,7043,560,3342,3342,0.3053449063499315,0.356509821836455,0.5933737207715915,0.460047510278666,ok,完成
stage1,10,5,0.25,cosine,42,225,10,eom,0.0,euclidean,7,0.5318410232983097,5821,428,1452,1497,0.1367747830059388,0.3157606212882595,0.9053659752587087,0.5922631338510735,ok,完成
stage1,10,5,0.25,cosine,42,225,30,eom,0.0,euclidean,6,0.46888990406578346,5132,414,698,3095,0.28277752398355416,0.43206943809958887,0.7792571079268964,0.536085883965281,ok,完成
stage1,10,5,0.25,cosine,42,250,,eom,0.0,euclidean,2,0.6488807674737322,7102,543,3300,3300,0.3015075376884422,0.3511192325262677,0.5876225239518852,0.4606596619460941,ok,完成
stage1,10,5,0.25,cosine,42,250,10,eom,0.0,euclidean,7,0.5318410232983097,5821,428,1452,1497,0.1367747830059388,0.3157606212882595,0.9053659752587087,0.5922631338510735,ok,完成
stage1,10,5,0.25,cosine,42,250,30,eom,0.0,euclidean,5,0.4905436272270443,5369,414,698,3095,0.28277752398355416,0.43206943809958887,0.7940404575041483,0.5215897670169027,ok,完成
stage1,10,5,0.25,cosine,42,300,,eom,0.0,euclidean,2,0.6662402923709456,7292,450,3203,3203,0.29264504339881225,0.3337597076290544,0.538451303849295,0.4615824577432618,ok,完成
stage1,10,5,0.25,cosine,42,300,10,eom,0.0,euclidean,7,0.5318410232983097,5821,428,1452,1497,0.1367747830059388,0.3157606212882595,0.9053659752587087,0.5922631338510735,ok,完成
stage1,10,5,0.25,cosine,42,300,30,eom,0.0,euclidean,5,0.4905436272270443,5369,414,698,3095,0.28277752398355416,0.43206943809958887,0.7940404575041483,0.5215897670169027,ok,完成
stage1,10,10,0.0,cosine,42,50,,eom,0.0,euclidean,4,0.04120603015075377,451,71,67,10261,0.9375057103700319,0.9526724531749657,0.09421752883248069,0.3478519872087712,ok,完成
stage1,10,10,0.0,cosine,42,50,10,eom,0.0,euclidean,4,0.0107811786203746,118,71,67,10594,0.9679305619004112,0.983097304705345,0.09181005887696728,0.3417670169026952,ok,完成
stage1,10,10,0.0,cosine,42,50,30,eom,0.0,euclidean,4,0.024211968935587025,265,71,67,10447,0.9544997715851987,0.9696665143901325,0.09285624045714427,0.3444531749657378,ok,完成
stage1,10,10,0.0,cosine,42,75,,eom,0.0,euclidean,2,0.05664687071722248,620,95,10230,10230,0.9346733668341709,0.9433531292827775,0.07544827356377118,0.3299333028780264,ok,完成
stage1,10,10,0.0,cosine,42,75,10,eom,0.0,euclidean,2,0.023389675650982183,256,95,10594,10594,0.9679305619004112,0.9766103243490178,0.07332525136133702,0.3232818638647784,ok,完成
stage1,10,10,0.0,cosine,42,75,30,eom,0.0,euclidean,2,0.03682046596619461,403,95,10447,10447,0.9544997715851987,0.9631795340338054,0.07416686874148444,0.325968021927821,ok,完成
stage1,10,10,0.0,cosine,42,100,,eom,0.0,euclidean,11,0.46148926450433986,5051,237,501,894,0.08168113293741434,0.2221105527638191,0.9608757232050231,0.6806267702147099,ok,完成
stage1,10,10,0.0,cosine,42,100,10,eom,0.0,euclidean,17,0.3701233439926907,4051,154,102,1411,0.12891731384193697,0.2518958428506167,0.9129270366565712,0.7359086340794884,ok,完成
stage1,10,10,0.0,cosine,42,100,30,eom,0.0,euclidean,14,0.4050251256281407,4433,120,192,1019,0.09310187300137049,0.24796710826861582,0.9321918344860861,0.7129684787574234,ok,完成
stage1,10,10,0.0,cosine,42,125,,eom,0.0,euclidean,7,0.33933302878026494,3714,251,348,4296,0.39250799451804474,0.5195066240292371,0.7085668602102899,0.5325463682046597,ok,完成
stage1,10,10,0.0,cosine,42,125,10,eom,0.0,euclidean,16,0.3695751484696208,4045,315,154,1411,0.12891731384193697,0.2518958428506167,0.9228042701656823,0.7280730927364093,ok,完成
stage1,10,10,0.0,cosine,42,125,30,eom,0.0,euclidean,13,0.3940612151667428,4313,432,262,1019,0.09310187300137049,0.24796710826861582,0.9498389126681704,0.7082576518958429,ok,完成
stage1,10,10,0.0,cosine,42,150,,eom,0.0,euclidean,7,0.3504796710826862,3836,4527,160,4527,0.4136135221562357,0.5217907720420283,0.6581621171927419,0.5224138876199178,ok,完成
stage1,10,10,0.0,cosine,42,150,10,eom,0.0,euclidean,14,0.37204202832343536,4072,315,154,1411,0.12891731384193697,0.2518958428506167,0.9346351572559213,0.7113330287802649,ok,完成
stage1,10,10,0.0,cosine,42,150,30,eom,0.0,euclidean,12,0.38090452261306534,4169,432,262,1019,0.09310187300137049,0.24796710826861582,0.9594635181292134,0.7042046596619461,ok,完成
stage1,10,10,0.0,cosine,42,175,,eom,0.0,euclidean,5,0.33832800365463683,3703,4575,1440,4575,0.41799908634079486,0.5946094106898127,0.680891745018158,0.494179990863408,ok,完成
stage1,10,10,0.0,cosine,42,175,10,eom,0.0,euclidean,12,0.35623572407492005,3899,476,563,1411,0.12891731384193697,0.26477843764275927,0.9508816362216125,0.6974984010963909,ok,完成
stage1,10,10,0.0,cosine,42,175,30,eom,0.0,euclidean,11,0.3949748743718593,4323,432,262,1019,0.09310187300137049,0.24796710826861582,0.971113858766511,0.6919835541343079,ok,完成
stage1,10,10,0.0,cosine,42,200,,eom,0.0,euclidean,5,0.3316582914572864,3630,1434,4569,4569,0.41745089081772496,0.5991777067153952,0.6921398930976648,0.4954317039744175,ok,完成
stage1,10,10,0.0,cosine,42,200,10,eom,0.0,euclidean,11,0.37350388305162174,4088,476,563,1411,0.12891731384193697,0.26477843764275927,0.9596138045677476,0.6843179534033804,ok,完成
stage1,10,10,0.0,cosine,42,200,30,eom,0.0,euclidean,11,0.3949748743718593,4323,432,262,1019,0.09310187300137049,0.24796710826861582,0.971113858766511,0.6919835541343079,ok,完成
stage1,10,10,0.0,cosine,42,225,,eom,0.0,euclidean,5,0.32626770214709916,3571,1458,4606,4606,0.420831429876656,0.6031064412973961,0.6913289877701267,0.49524897213339425,ok,完成
stage1,10,10,0.0,cosine,42,225,10,eom,0.0,euclidean,11,0.37350388305162174,4088,476,563,1411,0.12891731384193697,0.26477843764275927,0.9596138045677476,0.6843179534033804,ok,完成
stage1,10,10,0.0,cosine,42,225,30,eom,0.0,euclidean,11,0.3949748743718593,4323,432,262,1019,0.09310187300137049,0.24796710826861582,0.971113858766511,0.6919835541343079,ok,完成
stage1,10,10,0.0,cosine,42,250,,eom,0.0,euclidean,5,0.34673366834170855,3795,1453,4432,4432,0.40493375970762907,0.5839195979899497,0.6941166834661534,0.4977158519872088,ok,完成
stage1,10,10,0.0,cosine,42,250,10,eom,0.0,euclidean,7,0.26724531749657376,2925,476,563,3557,0.324988579259936,0.5250799451804476,0.8435302391780282,0.5733138419369576,ok,完成
stage1,10,10,0.0,cosine,42,250,30,eom,0.0,euclidean,11,0.3949748743718593,4323,432,262,1019,0.09310187300137049,0.24796710826861582,0.971113858766511,0.6919835541343079,ok,完成
stage1,10,10,0.0,cosine,42,300,,eom,0.0,euclidean,3,0.3487437185929648,3817,1453,1571,4104,0.37496573777980813,0.6512562814070352,0.8878143957426942,0.47663590680676104,ok,完成
stage1,10,10,0.0,cosine,42,300,10,eom,0.0,euclidean,7,0.26724531749657376,2925,476,563,3557,0.324988579259936,0.5250799451804476,0.8435302391780282,0.5733138419369576,ok,完成
stage1,10,10,0.0,cosine,42,300,30,eom,0.0,euclidean,10,0.4189127455459114,4585,432,518,1019,0.09310187300137049,0.24796710826861582,0.9776560443359318,0.6768021927820924,ok,完成
stage1,10,10,0.05,cosine,42,50,,eom,0.0,euclidean,4,0.04723618090452261,517,70,67,10194,0.9313841936957515,0.9466423024211968,0.09501236455765259,0.34908542713567836,ok,完成
stage1,10,10,0.05,cosine,42,50,10,eom,0.0,euclidean,30,0.4066697121973504,4451,67,70,1382,0.12626770214709912,0.23170397441754226,0.862084134908376,0.7937779808131566,ok,完成
stage1,10,10,0.05,cosine,42,50,30,eom,0.0,euclidean,4,0.033074463225216996,362,67,70,10349,0.9455459113750571,0.9608040201005025,0.09385879005707927,0.3462530835998173,ok,完成
stage1,10,10,0.05,cosine,42,75,,eom,0.0,euclidean,2,0.06468707172224761,708,97,10140,10140,0.9264504339881224,0.9353129282777524,0.07729518288894695,0.33159616263133845,ok,完成
stage1,10,10,0.05,cosine,42,75,10,eom,0.0,euclidean,2,0.03462768387391503,379,97,10469,10469,0.956509821836455,0.965372316126085,0.07530932088546159,0.32558428506167203,ok,完成
stage1,10,10,0.05,cosine,42,75,30,eom,0.0,euclidean,2,0.04559159433531293,499,97,10349,10349,0.9455459113750571,0.9544084056646871,0.07602071846147201,0.32777706715395166,ok,完成
stage1,10,10,0.05,cosine,42,100,,eom,0.0,euclidean,11,0.5142074006395615,5628,203,327,815,0.07446322521699406,0.19735038830516216,0.9585348052604373,0.6719287345820009,ok,完成
stage1,10,10,0.05,cosine,42,100,10,eom,0.0,euclidean,18,0.40813156692553676,4467,100,517,1382,0.12626770214709912,0.23691183188670625,0.9021383532522937,0.736297852900868,ok,完成
stage1,10,10,0.05,cosine,42,100,30,eom,0.0,euclidean,14,0.44102329830973047,4827,185,115,946,0.0864321608040201,0.23453631795340338,0.9269093142819687,0.7068560986751942,ok,完成
stage1,10,10,0.05,cosine,42,125,,eom,0.0,euclidean,7,0.4199177706715395,4596,166,312,4012,0.3665600730927364,0.46075833714024667,0.6664937376675834,0.5279049794426679,ok,完成
stage1,10,10,0.05,cosine,42,125,10,eom,0.0,euclidean,14,0.39415258108725443,4314,517,189,1382,0.12626770214709912,0.2613978985838282,0.9197093892365876,0.7035943353129284,ok,完成
stage1,10,10,0.05,cosine,42,125,30,eom,0.0,euclidean,13,0.4394700776610324,4810,317,497,946,0.0864321608040201,0.23453631795340338,0.9415855240358495,0.6993220648698035,ok,完成
stage1,10,10,0.05,cosine,42,150,,eom,0.0,euclidean,6,0.38190954773869346,4180,4157,1274,4157,0.37980813156692556,0.541160347190498,0.6656457433457711,0.5112526267702147,ok,完成
stage1,10,10,0.05,cosine,42,150,10,eom,0.0,euclidean,12,0.38017359524897215,4161,517,340,1382,0.12626770214709912,0.26852444038373685,0.9450880741474669,0.6903627227044312,ok,完成
stage1,10,10,0.05,cosine,42,150,30,eom,0.0,euclidean,11,0.4391046139789858,4806,317,497,946,0.0864321608040201,0.23453631795340338,0.9630295123396375,0.6834317039744175,ok,完成
stage1,10,10,0.05,cosine,42,175,,eom,0.0,euclidean,5,0.4029237094563728,4410,1262,4083,4083,0.3730470534490635,0.5343079031521243,0.6941595113576603,0.5003471904979443,ok,完成
stage1,10,10,0.05,cosine,42,175,10,eom,0.0,euclidean,12,0.38017359524897215,4161,517,340,1382,0.12626770214709912,0.26852444038373685,0.9450880741474669,0.6903627227044312,ok,完成
stage1,10,10,0.05,cosine,42,175,30,eom,0.0,euclidean,10,0.45454545454545453,4975,317,497,946,0.0864321608040201,0.23453631795340338,0.9749918843762952,0.6707994518044769,ok,完成
stage1,10,10,0.05,cosine,42,200,,eom,0.0,euclidean,5,0.4031978072179077,4413,1275,4054,4054,0.3703974417542257,0.5333028780264961,0.698267199969951,0.5012608497030607,ok,完成
stage1,10,10,0.05,cosine,42,200,10,eom,0.0,euclidean,11,0.3777067153951576,4134,517,340,1595,0.1457286432160804,0.2879853814527181,0.9429471375109784,0.673372316126085,ok,完成
stage1,10,10,0.05,cosine,42,200,30,eom,0.0,euclidean,10,0.45454545454545453,4975,317,497,946,0.0864321608040201,0.23453631795340338,0.9749918843762952,0.6707994518044769,ok,完成
stage1,10,10,0.05,cosine,42,225,,eom,0.0,euclidean,5,0.4280493375970763,4685,1263,3826,3826,0.3495660118775697,0.509090909090909,0.7068934854219587,0.5048972133394244,ok,完成
stage1,10,10,0.05,cosine,42,225,10,eom,0.0,euclidean,11,0.3777067153951576,4134,517,340,1595,0.1457286432160804,0.2879853814527181,0.9429471375109784,0.673372316126085,ok,完成
stage1,10,10,0.05,cosine,42,225,30,eom,0.0,euclidean,10,0.45454545454545453,4975,317,497,946,0.0864321608040201,0.23453631795340338,0.9749918843762952,0.6707994518044769,ok,完成
stage1,10,10,0.05,cosine,42,250,,eom,0.0,euclidean,5,0.4473275468250343,4896,1256,3645,3645,0.3330287802649612,0.490360895386021,0.7144630720367706,0.5078209227957972,ok,完成
stage1,10,10,0.05,cosine,42,250,10,eom,0.0,euclidean,10,0.39826404751027866,4359,517,340,1595,0.1457286432160804,0.2879853814527181,0.9503398605850334,0.6592051164915487,ok,完成
stage1,10,10,0.05,cosine,42,250,30,eom,0.0,euclidean,10,0.45454545454545453,4975,317,497,946,0.0864321608040201,0.23453631795340338,0.9749918843762952,0.6707994518044769,ok,完成
stage1,10,10,0.05,cosine,42,300,,eom,0.0,euclidean,2,0.3438099588853358,3763,1324,5858,5858,0.5352215623572407,0.6561900411146643,0.6895008117902378,0.4210525354042942,ok,完成
stage1,10,10,0.05,cosine,42,300,10,eom,0.0,euclidean,10,0.39826404751027866,4359,517,340,1595,0.1457286432160804,0.2879853814527181,0.9503398605850334,0.6592051164915487,ok,完成
stage1,10,10,0.05,cosine,42,300,30,eom,0.0,euclidean,9,0.4388305162174509,4803,317,497,1302,0.1189584285061672,0.2803106441297396,0.9630981388192729,0.6486011877569666,ok,完成
stage1,10,10,0.1,cosine,42,50,,eom,0.0,euclidean,4,0.05399725902238465,591,70,68,10119,0.9245317496573778,0.9397898583828233,0.09592303753143318,0.3504833257195067,ok,完成
stage1,10,10,0.1,cosine,42,50,10,eom,0.0,euclidean,4,0.027592507994518043,302,67,70,10407,0.9508451347647328,0.9662859753312014,0.09405273423648924,0.34521151210598444,ok,完成
stage1,10,10,0.1,cosine,42,50,30,eom,0.0,euclidean,4,0.0379168570123344,415,70,67,10297,0.9407948835084513,0.9559616263133851,0.09392990288654038,0.3471941525810873,ok,完成
stage1,10,10,0.1,cosine,42,75,,eom,0.0,euclidean,2,0.08204659661946094,898,9952,95,9952,0.9092736409319324,0.9179534033805391,0.07716184470335744,0.33501324805847416,ok,完成
stage1,10,10,0.1,cosine,42,75,10,eom,0.0,euclidean,2,0.04010963910461398,439,99,10407,10407,0.9508451347647328,0.959890360895386,0.07694451733210456,0.32673549566011884,ok,完成
stage1,10,10,0.1,cosine,42,75,30,eom,0.0,euclidean,2,0.050433988122430336,552,10297,96,10297,0.9407948835084513,0.9495660118775696,0.07569131581592015,0.32871813613522155,ok,完成
stage1,10,10,0.1,cosine,42,100,,eom,0.0,euclidean,7,0.4001827318410233,4380,213,3969,3969,0.3626313385107355,0.473184102329831,0.6960359821083658,0.5325189584285062,ok,完成
stage1,10,10,0.1,cosine,42,100,10,eom,0.0,euclidean,17,0.43535861123800823,4765,100,552,1285,0.11740520785746916,0.22868889904065784,0.9018224387499726,0.7244330744632251,ok,完成
stage1,10,10,0.1,cosine,42,100,30,eom,0.0,euclidean,13,0.46021014161717677,5037,826,472,1240,0.11329374143444496,0.25801735952489724,0.905030756776279,0.680345363179534,ok,完成
stage1,10,10,0.1,cosine,42,125,,eom,0.0,euclidean,6,0.4209227957971677,4607,1190,3836,3836,0.3504796710826862,0.50415714938328,0.6777828495976423,0.5157478300593878,ok,完成
stage1,10,10,0.1,cosine,42,125,10,eom,0.0,euclidean,12,0.4235724074920055,4636,552,173,1397,0.12763819095477386,0.26861580630424853,0.9293757260756732,0.6769136592051164,ok,完成
stage1,10,10,0.1,cosine,42,125,30,eom,0.0,euclidean,11,0.45125628140703516,4939,826,472,1240,0.11329374143444496,0.25801735952489724,0.9371927022058683,0.6670315212425765,ok,完成
stage1,10,10,0.1,cosine,42,150,,eom,0.0,euclidean,5,0.44257651895842853,4844,1249,3709,3709,0.3388761991777067,0.49657377798081315,0.710259909834562,0.5062494289629967,ok,完成
stage1,10,10,0.1,cosine,42,150,10,eom,0.0,euclidean,12,0.4235724074920055,4636,552,173,1397,0.12763819095477386,0.26861580630424853,0.9293757260756732,0.6769136592051164,ok,完成
stage1,10,10,0.1,cosine,42,150,30,eom,0.0,euclidean,10,0.4645957058017359,5085,826,472,1240,0.11329374143444496,0.25801735952489724,0.9493961995526832,0.6550296939241662,ok,完成
stage1,10,10,0.1,cosine,42,175,,eom,0.0,euclidean,4,0.4271356783919598,4675,1199,3669,3669,0.33522156235724077,0.5475559616263134,0.7761561129380314,0.4937816354499772,ok,完成
stage1,10,10,0.1,cosine,42,175,10,eom,0.0,euclidean,10,0.43508451347647326,4762,552,218,1611,0.14719049794426678,0.2881681132937414,0.9348735773159773,0.6476838739150297,ok,完成
stage1,10,10,0.1,cosine,42,175,30,eom,0.0,euclidean,9,0.47921425308359983,5245,826,472,1240,0.11329374143444496,0.25801735952489724,0.9642492715132401,0.642644129739607,ok,完成
stage1,10,10,0.1,cosine,42,200,,eom,0.0,euclidean,4,0.46167199634536316,5053,1220,3317,3317,0.30306075833714025,0.5145728643216081,0.7934584246778434,0.49966560073092736,ok,完成
stage1,10,10,0.1,cosine,42,200,10,eom,0.0,euclidean,10,0.43508451347647326,4762,552,218,1611,0.14719049794426678,0.2881681132937414,0.9348735773159773,0.6476838739150297,ok,完成
stage1,10,10,0.1,cosine,42,200,30,eom,0.0,euclidean,9,0.47921425308359983,5245,826,472,1240,0.11329374143444496,0.25801735952489724,0.9642492715132401,0.642644129739607,ok,完成
stage1,10,10,0.1,cosine,42,225,,eom,0.0,euclidean,2,0.38410232983097303,4204,1197,5544,5544,0.5065326633165829,0.615897670169027,0.6747323584057238,0.4256299680219279,ok,完成
stage1,10,10,0.1,cosine,42,225,10,eom,0.0,euclidean,9,0.4550022841480128,4980,552,502,1611,0.14719049794426678,0.2881681132937414,0.9435321241954674,0.6337085427135678,ok,完成
stage1,10,10,0.1,cosine,42,225,30,eom,0.0,euclidean,9,0.47921425308359983,5245,826,472,1240,0.11329374143444496,0.25801735952489724,0.9642492715132401,0.642644129739607,ok,完成
stage1,10,10,0.1,cosine,42,250,,eom,0.0,euclidean,2,0.3876656007309274,4243,1192,5510,5510,0.5034262220191869,0.6123343992690726,0.6753672332982728,0.4262055733211512,ok,完成
stage1,10,10,0.1,cosine,42,250,10,eom,0.0,euclidean,9,0.4550022841480128,4980,552,502,1611,0.14719049794426678,0.2881681132937414,0.9435321241954674,0.6337085427135678,ok,完成
stage1,10,10,0.1,cosine,42,250,30,eom,0.0,euclidean,9,0.47921425308359983,5245,826,472,1240,0.11329374143444496,0.25801735952489724,0.9642492715132401,0.642644129739607,ok,完成
stage1,10,10,0.1,cosine,42,300,,eom,0.0,euclidean,2,0.41662859753312015,4560,1146,5239,5239,0.47866605756052993,0.5833714024668799,0.6789450941664973,0.430737322978529,ok,完成
stage1,10,10,0.1,cosine,42,300,10,eom,0.0,euclidean,9,0.4550022841480128,4980,552,502,1611,0.14719049794426678,0.2881681132937414,0.9435321241954674,0.6337085427135678,ok,完成
stage1,10,10,0.1,cosine,42,300,30,eom,0.0,euclidean,9,0.47921425308359983,5245,826,472,1240,0.11329374143444496,0.25801735952489724,0.9642492715132401,0.642644129739607,ok,完成
stage1,10,10,0.25,cosine,42,50,,eom,0.0,euclidean,2,0.031521242576518956,345,70,10530,10530,0.9620831429876656,0.968478757423481,0.057323492191615276,0.3242229328460484,ok,完成
stage1,10,10,0.25,cosine,42,50,10,eom,0.0,euclidean,4,0.07967108268615807,872,70,66,9847,0.8996802192782092,0.9142987665600731,0.09508148856426211,0.3553348560986751,ok,完成
stage1,10,10,0.25,cosine,42,50,30,eom,0.0,euclidean,4,0.11201461854728187,1226,68,91,9495,0.8675194152581087,0.8820465966194609,0.09718266365851866,0.3617304705344906,ok,完成
stage1,10,10,0.25,cosine,42,75,,eom,0.0,euclidean,7,0.5314755596162631,5817,3261,202,3261,0.2979442667884879,0.3677478300593878,0.6674963651197721,0.5336244860666971,ok,完成
stage1,10,10,0.25,cosine,42,75,10,eom,0.0,euclidean,2,0.09209684787574235,1008,90,9847,9847,0.8996802192782092,0.9079031521242577,0.0744751448488407,0.33688624942896295,ok,完成
stage1,10,10,0.25,cosine,42,75,30,eom,0.0,euclidean,2,0.09227957971676565,1010,91,9844,9844,0.8994061215166743,0.9077204202832344,0.07516844722347363,0.3369502055733211,ok,完成
stage1,10,10,0.25,cosine,42,100,,eom,0.0,euclidean,9,0.6657834627683874,7287,915,144,915,0.08359981726815897,0.17112836911831886,0.9464843013180907,0.6129593421653723,ok,完成
stage1,10,10,0.25,cosine,42,100,10,eom,0.0,euclidean,12,0.5392416628597533,5902,160,1140,1140,0.10415714938328004,0.20228414801279124,0.9270513749674346,0.6625235267245316,ok,完成
stage1,10,10,0.25,cosine,42,100,30,eom,0.0,euclidean,11,0.5745089081772499,6288,139,111,957,0.08743718592964825,0.194792142530836,0.9385832876551191,0.6504577432617633,ok,完成
stage1,10,10,0.25,cosine,42,125,,eom,0.0,euclidean,5,0.5982640475102786,6548,999,2571,2571,0.23490178163544997,0.3563270899954317,0.7259021623715495,0.5187848332571952,ok,完成
stage1,10,10,0.25,cosine,42,125,10,eom,0.0,euclidean,11,0.5502969392416629,6023,160,1140,1140,0.10415714938328004,0.20228414801279124,0.9359398550493624,0.6512069438099588,ok,完成
stage1,10,10,0.25,cosine,42,125,30,eom,0.0,euclidean,10,0.5846505253540429,6399,139,499,957,0.08743718592964825,0.194792142530836,0.9511994200165996,0.6394152581087256,ok,完成
stage1,10,10,0.25,cosine,42,150,,eom,0.0,euclidean,4,0.5935130196436729,6496,887,2521,2521,0.23033348560986752,0.3869346733668342,0.7950005032201802,0.5074591137505711,ok,完成
stage1,10,10,0.25,cosine,42,150,10,eom,0.0,euclidean,8,0.5036089538602101,5512,160,1140,1710,0.15623572407492006,0.31201461854728185,0.8999917149732327,0.6036436729100045,ok,完成
stage1,10,10,0.25,cosine,42,150,30,eom,0.0,euclidean,9,0.5973503883051622,6538,499,217,957,0.08743718592964825,0.194792142530836,0.9640552612321167,0.6276052992233897,ok,完成
stage1,10,10,0.25,cosine,42,175,,eom,0.0,euclidean,4,0.601827318410233,6587,935,2404,2404,0.21964367291000456,0.3800822293284605,0.8030875450566164,0.5095422567382366,ok,完成
stage1,10,10,0.25,cosine,42,175,10,eom,0.0,euclidean,7,0.518227501142074,5672,1140,491,1710,0.15623572407492006,0.31201461854728185,0.9206040478515253,0.5912581087254455,ok,完成
stage1,10,10,0.25,cosine,42,175,30,eom,0.0,euclidean,9,0.5973503883051622,6538,499,217,957,0.08743718592964825,0.194792142530836,0.9640552612321167,0.6276052992233897,ok,完成
stage1,10,10,0.25,cosine,42,200,,eom,0.0,euclidean,3,0.6581087254454089,7203,774,756,2212,0.20210141617176794,0.3418912745545911,0.8736711100057477,0.49755870260392876,ok,完成
stage1,10,10,0.25,cosine,42,200,10,eom,0.0,euclidean,7,0.518227501142074,5672,1140,491,1710,0.15623572407492006,0.31201461854728185,0.9206040478515253,0.5912581087254455,ok,完成
stage1,10,10,0.25,cosine,42,200,30,eom,0.0,euclidean,9,0.5973503883051622,6538,499,217,957,0.08743718592964825,0.194792142530836,0.9640552612321167,0.6276052992233897,ok,完成
stage1,10,10,0.25,cosine,42,225,,eom,0.0,euclidean,2,0.5400639561443582,5911,4226,808,4226,0.3861123800822293,0.45993604385564185,0.6355247614826899,0.44615989036089543,ok,完成
stage1,10,10,0.25,cosine,42,225,10,eom,0.0,euclidean,7,0.518227501142074,5672,1140,491,1710,0.15623572407492006,0.31201461854728185,0.9206040478515253,0.5912581087254455,ok,完成
stage1,10,10,0.25,cosine,42,225,30,eom,0.0,euclidean,7,0.5751484696208314,6295,499,1195,1195,0.10918227501142073,0.2552763819095477,0.9585065430008053,0.5996455002284149,ok,完成
stage1,10,10,0.25,cosine,42,250,,eom,0.0,euclidean,2,0.5865692096847875,6420,682,3843,3843,0.3511192325262677,0.4134307903152124,0.6116347659498999,0.45200730927364097,ok,完成
stage1,10,10,0.25,cosine,42,250,10,eom,0.0,euclidean,7,0.518227501142074,5672,1140,491,1710,0.15623572407492006,0.31201461854728185,0.9206040478515253,0.5912581087254455,ok,完成
stage1,10,10,0.25,cosine,42,250,30,eom,0.0,euclidean,7,0.5751484696208314,6295,499,1195,1195,0.10918227501142073,0.2552763819095477,0.9585065430008053,0.5996455002284149,ok,完成
stage1,10,10,0.25,cosine,42,300,,eom,0.0,euclidean,2,0.6207400639561443,6794,579,3572,3572,0.3263590680676108,0.37925993604385566,0.5828870689985063,0.4560182731841024,ok,完成
stage1,10,10,0.25,cosine,42,300,10,eom,0.0,euclidean,6,0.4923709456372773,5389,1140,491,1710,0.15623572407492006,0.37834627683873917,0.9235640153079908,0.5777487437185931,ok,完成
stage1,10,10,0.25,cosine,42,300,30,eom,0.0,euclidean,5,0.49566011877569666,5425,2454,499,2454,0.22421196893558704,0.420831429876656,0.8744030860150795,0.5398720877112837,ok,完成
stage1,10,15,0.0,cosine,42,50,,eom,0.0,euclidean,3,0.011968935587026039,131,71,67,10676,0.9754225673823663,0.988031064412974,0.07024829701143408,0.33017633622658754,ok,完成
stage1,10,15,0.0,cosine,42,50,10,eom,0.0,euclidean,29,0.3425308359981727,3749,71,67,1451,0.13257195066240293,0.25034262220191866,0.8609341942746872,0.8074006395614435,ok,完成
stage1,10,15,0.0,cosine,42,50,30,eom,0.0,euclidean,3,0.008222932846048425,90,71,67,10717,0.979168570123344,0.9917770671539515,0.07002703670436851,0.32942713567839194,ok,完成
stage1,10,15,0.0,cosine,42,75,,eom,0.0,euclidean,15,0.43764275925079943,4790,95,76,908,0.08296025582457743,0.2271356783919598,0.9228086211879561,0.718391959798995,ok,完成
stage1,10,15,0.0,cosine,42,75,10,eom,0.0,euclidean,2,0.032343535861123804,354,10496,95,10496,0.9589767016902695,0.9676564641388762,0.07388401239700702,0.32507263590680674,ok,完成
stage1,10,15,0.0,cosine,42,75,30,eom,0.0,euclidean,2,0.043398812243033345,475,95,10375,10375,0.94792142530836,0.9566011877569667,0.07458677918350616,0.32728369118318873,ok,完成
stage1,10,15,0.0,cosine,42,100,,eom,0.0,euclidean,11,0.46258565555047965,5063,227,336,982,0.08972133394243947,0.23133851073549566,0.9565774769646302,0.676040201005025,ok,完成
stage1,10,15,0.0,cosine,42,100,10,eom,0.0,euclidean,19,0.36162631338510737,3958,108,333,1451,0.13257195066240293,0.25034262220191866,0.8975002110072365,0.7536719963453632,ok,完成
stage1,10,15,0.0,cosine,42,100,30,eom,0.0,euclidean,14,0.4046596619460941,4429,189,120,958,0.0875285518501599,0.23426222019186843,0.9324581644641543,0.7174910918227501,ok,完成
stage1,10,15,0.0,cosine,42,125,,eom,0.0,euclidean,11,0.5198720877112837,5690,228,340,752,0.06870717222476017,0.1925993604385564,0.9656699749151991,0.6729063499314755,ok,完成
