stage,umap_n_neighbors,umap_n_components,umap_min_dist,umap_metric,umap_random_state,hdbscan_min_cluster_size,hdbscan_min_samples,hdbscan_cluster_selection_method,hdbscan_cluster_selection_epsilon,hdbscan_metric,status,note,n_clusters,noise_ratio,topic_-1_count,topic_0_count,topic_1_count,largest_topic_count,largest_topic_ratio,top3_topic_ratio,topic_entropy,balance_score
stage2,5,5,0.0,cosine,42,75,5.0,eom,0.0,euclidean,ok,完成,27,0.2938604481690654,3226,110,75,1500,0.13663691018400437,0.2556932045910002,0.8857573288456396,0.8275733284751321
stage2,5,5,0.0,cosine,42,75,5.0,eom,0.05,euclidean,ok,完成,27,0.2938604481690654,3226,110,75,1500,0.13663691018400437,0.2556932045910002,0.8857573288456396,0.8275733284751321
stage2,5,5,0.0,cosine,42,75,5.0,eom,0.1,euclidean,ok,完成,27,0.2938604481690654,3226,110,75,1500,0.13663691018400437,0.2556932045910002,0.8857573288456396,0.8275733284751321
stage2,5,5,0.0,cosine,42,75,5.0,eom,0.2,euclidean,ok,完成,26,0.28620878119876114,3142,110,75,1500,0.13663691018400437,0.2556932045910002,0.8856513975133912,0.8294862452177081
stage2,5,5,0.0,cosine,42,75,5.0,leaf,0.0,euclidean,ok,完成,40,0.43987975951903807,4829,110,75,585,0.05328839497176171,0.10320641282565131,0.9635815668296437,0.8507378393149936
stage2,5,5,0.0,cosine,42,75,5.0,leaf,0.05,euclidean,ok,完成,40,0.43987975951903807,4829,110,75,585,0.05328839497176171,0.10320641282565131,0.9635815668296437,0.8507378393149936
stage2,5,5,0.0,cosine,42,75,5.0,leaf,0.1,euclidean,ok,完成,40,0.43987975951903807,4829,110,75,585,0.05328839497176171,0.10320641282565131,0.9635815668296437,0.8507378393149936
stage2,5,5,0.0,cosine,42,75,5.0,leaf,0.2,euclidean,ok,完成,31,0.32228092548733833,3538,110,75,690,0.06285297868464201,0.17325560211331753,0.9320966529048378,0.8627801056658773
stage2,5,5,0.0,cosine,42,75,10.0,eom,0.0,euclidean,ok,完成,26,0.34450719621060305,3782,1650,615,1650,0.15030060120240482,0.2602477682638003,0.8790718855515222,0.8092184368737474
stage2,5,5,0.0,cosine,42,75,10.0,eom,0.05,euclidean,ok,完成,26,0.34450719621060305,3782,1650,615,1650,0.15030060120240482,0.2602477682638003,0.8790718855515222,0.8092184368737474
stage2,5,5,0.0,cosine,42,75,10.0,eom,0.1,euclidean,ok,完成,26,0.34450719621060305,3782,1650,615,1650,0.15030060120240482,0.2602477682638003,0.8790718855515222,0.8092184368737474
