stage,umap_n_neighbors,umap_n_components,umap_min_dist,umap_metric,umap_random_state,hdbscan_min_cluster_size,hdbscan_min_samples,hdbscan_cluster_selection_method,hdbscan_cluster_selection_epsilon,hdbscan_metric,status,note,n_clusters,noise_ratio,topic_-1_count,topic_0_count,topic_1_count,largest_topic_count,largest_topic_ratio,top3_topic_ratio,topic_entropy,balance_score
stage1,5,5,0.0,cosine,42,150,10.0,eom,0.0,euclidean,ok,完成,3,0.07952268172709054,873,7727,1650,7727,0.7038622699945345,0.9204773182729095,0.6286048492075869,0.3736720714155584
stage1,5,5,0.0,cosine,42,150,30.0,eom,0.0,euclidean,ok,完成,12,0.3880488249225724,4260,1622,685,1622,0.14775004554563673,0.27700856257970485,0.9278951263444533,0.691873565312443
stage1,5,5,0.0,cosine,42,175,,eom,0.0,euclidean,ok,完成,5,0.30178538895973767,3313,1700,4513,4513,0.4110949171069412,0.625979231189652,0.7221705196051202,0.4954745855347058
stage1,5,5,0.0,cosine,42,175,10.0,eom,0.0,euclidean,ok,完成,3,0.07952268172709054,873,7727,1650,7727,0.7038622699945345,0.9204773182729095,0.6286048492075869,0.3736720714155584
stage1,5,5,0.0,cosine,42,175,30.0,eom,0.0,euclidean,ok,完成,11,0.4028056112224449,4422,1622,685,1622,0.14775004554563673,0.27700856257970485,0.9367606053130219,0.6801843687374749
stage1,5,5,0.0,cosine,42,200,,eom,0.0,euclidean,ok,完成,3,0.28538895973765716,3133,1696,1863,4286,0.39041719803242847,0.7146110402623429,0.9127914711423233,0.4730845327017672
stage1,5,5,0.0,cosine,42,200,10.0,eom,0.0,euclidean,ok,完成,3,0.07952268172709054,873,7727,1650,7727,0.7038622699945345,0.9204773182729095,0.6286048492075869,0.3736720714155584
stage1,5,5,0.0,cosine,42,200,30.0,eom,0.0,euclidean,ok,完成,10,0.3620878119876116,3975,1622,685,1622,0.14775004554563673,0.3466022955000911,0.9204040838408679,0.668445071962106
stage1,5,5,0.0,cosine,42,225,,eom,0.0,euclidean,ok,完成,5,0.3515212242667152,3859,1662,4091,4091,0.37265439970850794,0.5766988522499544,0.7338167897792544,0.5063508835853525
stage1,5,5,0.0,cosine,42,225,10.0,eom,0.0,euclidean,ok,完成,3,0.07952268172709054,873,7727,1650,7727,0.7038622699945345,0.9204773182729095,0.6286048492075869,0.3736720714155584
stage1,5,5,0.0,cosine,42,225,30.0,eom,0.0,euclidean,ok,完成,10,0.3620878119876116,3975,1622,685,1622,0.14775004554563673,0.3466022955000911,0.9204040838408679,0.668445071962106
stage1,5,5,0.0,cosine,42,250,,eom,0.0,euclidean,ok,完成,5,0.38331207870286027,4208,1603,3922,3922,0.3572599744944434,0.5470030971032975,0.7261639123687337,0.5097303698305703
stage1,5,5,0.0,cosine,42,250,10.0,eom,0.0,euclidean,ok,完成,3,0.07952268172709054,873,7727,1650,7727,0.7038622699945345,0.9204773182729095,0.6286048492075869,0.3736720714155584
stage1,5,5,0.0,cosine,42,250,30.0,eom,0.0,euclidean,ok,完成,3,0.13208234651120423,1450,7221,1622,7221,0.6577700856257971,0.8679176534887958,0.6378881420163149,0.38717635270541084
stage1,5,5,0.0,cosine,42,300,,eom,0.0,euclidean,ok,完成,2,0.20395336126799052,2239,7120,1619,7120,0.6485698670067408,0.7960466387320094,0.6914529039917683,0.3788028784842412
stage1,5,5,0.0,cosine,42,300,10.0,eom,0.0,euclidean,ok,完成,3,0.07952268172709054,873,7727,1650,7727,0.7038622699945345,0.9204773182729095,0.6286048492075869,0.3736720714155584
stage1,5,5,0.0,cosine,42,300,30.0,eom,0.0,euclidean,ok,完成,3,0.13208234651120423,1450,7221,1622,7221,0.6577700856257971,0.8679176534887958,0.6378881420163149,0.38717635270541084
stage1,5,5,0.05,cosine,42,50,,eom,0.0,euclidean,ok,完成,2,0.004281289852432137,47,72,10859,10859,0.9891601384587356,0.9957187101475679,0.05720048589263587,0.26957988704682095
stage1,5,5,0.05,cosine,42,50,10.0,eom,0.0,euclidean,ok,完成,2,0.004281289852432137,47,72,10859,10859,0.9891601384587356,0.9957187101475679,0.05720048589263587,0.26957988704682095
stage1,5,5,0.05,cosine,42,50,30.0,eom,0.0,euclidean,ok,完成,2,0.004281289852432137,47,72,10859,10859,0.9891601384587356,0.9957187101475679,0.05720048589263587,0.26957988704682095
stage1,5,5,0.05,cosine,42,75,,eom,0.0,euclidean,ok,完成,15,0.46729823282929495,5130,521,1295,1295,0.11796319912552378,0.2586992166150483,0.8806923942187008,0.7101484787757332
stage1,5,5,0.05,cosine,42,75,10.0,eom,0.0,euclidean,ok,完成,25,0.3879577336491164,4259,191,1582,1582,0.1441063946073966,0.2402076881034797,0.8763336685158839,0.804531790854436
stage1,5,5,0.05,cosine,42,75,30.0,eom,0.0,euclidean,ok,完成,22,0.4732191656039351,5195,171,449,927,0.08444161049371471,0.1718892330114775,0.92198625168952,0.7937627983239206
stage1,5,5,0.05,cosine,42,100,,eom,0.0,euclidean,ok,完成,12,0.5409910730552013,5939,469,201,1077,0.09810530151211513,0.18946984878848605,0.9465356543884006,0.6885214064492621
stage1,5,5,0.05,cosine,42,100,10.0,eom,0.0,euclidean,ok,完成,19,0.40863545272362906,4486,191,1582,1582,0.1441063946073966,0.25769721260703227,0.8865374920900629,0.7478644561850974
stage1,5,5,0.05,cosine,42,100,30.0,eom,0.0,euclidean,ok,完成,18,0.4729458917835671,5192,171,449,927,0.08444161049371471,0.18965203133539807,0.9319686752476787,0.7582785571142284
stage1,5,5,0.05,cosine,42,125,,eom,0.0,euclidean,ok,完成,8,0.4175623975223174,4584,193,422,3785,0.344780470030971,0.438331207870286,0.6954481304643434,0.5512699945345236
stage1,5,5,0.05,cosine,42,125,10.0,eom,0.0,euclidean,ok,完成,16,0.38285662233558027,4203,191,1582,1582,0.1441063946073966,0.25769721260703227,0.9100849547602645,0.7303091637821096
stage1,5,5,0.05,cosine,42,125,30.0,eom,0.0,euclidean,ok,完成,14,0.47604299508107123,5226,171,449,927,0.08444161049371471,0.19520859901621423,0.9514708975070258,0.7243929677536892
stage1,5,5,0.05,cosine,42,150,,eom,0.0,euclidean,ok,完成,11,0.5687739114592822,6244,171,404,1124,0.10238659136454728,0.19539078156312625,0.9450482892405913,0.6708930588449625
stage1,5,5,0.05,cosine,42,150,10.0,eom,0.0,euclidean,ok,完成,4,0.1462925851703407,1606,191,1582,6933,0.6315357988704682,0.8363089815995628,0.5702518438685019,0.40712752778283834
stage1,5,5,0.05,cosine,42,150,30.0,eom,0.0,euclidean,ok,完成,13,0.4709418837675351,5170,171,449,927,0.08444161049371471,0.19520859901621423,0.9645779199578055,0.7176682455820732
stage1,5,5,0.05,cosine,42,175,,eom,0.0,euclidean,ok,完成,2,0.27145199489888866,2980,6334,1664,6334,0.5769721260703224,0.7285480051011113,0.7377426971012857,0.4004871561304427
stage1,5,5,0.05,cosine,42,175,10.0,eom,0.0,euclidean,ok,完成,4,0.1462925851703407,1606,191,1582,6933,0.6315357988704682,0.8363089815995628,0.5702518438685019,0.40712752778283834
stage1,5,5,0.05,cosine,42,175,30.0,eom,0.0,euclidean,ok,完成,12,0.48651849152851157,5341,449,927,927,0.08444161049371471,0.19520859901621423,0.9707888827190879,0.7057740936418291
stage1,5,5,0.05,cosine,42,200,,eom,0.0,euclidean,ok,完成,2,0.2625250501002004,2882,6427,1669,6427,0.5854436145017308,0.7374749498997996,0.7340611710418244,0.39796848241938426
stage1,5,5,0.05,cosine,42,200,10.0,eom,0.0,euclidean,ok,完成,3,0.16369101840043723,1797,1582,666,6933,0.6315357988704682,0.8363089815995628,0.6420818986117915,0.3947779194753143
stage1,5,5,0.05,cosine,42,200,30.0,eom,0.0,euclidean,ok,完成,12,0.48651849152851157,5341,449,927,927,0.08444161049371471,0.19520859901621423,0.9707888827190879,0.7057740936418291
stage1,5,5,0.05,cosine,42,225,,eom,0.0,euclidean,ok,完成,2,0.2833849517216251,3111,1575,6292,6292,0.5731462925851704,0.716615048278375,0.7223346708740704,0.4012295500091091
stage1,5,5,0.05,cosine,42,225,10.0,eom,0.0,euclidean,ok,完成,3,0.16369101840043723,1797,1582,666,6933,0.6315357988704682,0.8363089815995628,0.6420818986117915,0.3947779194753143
stage1,5,5,0.05,cosine,42,225,30.0,eom,0.0,euclidean,ok,完成,8,0.4147385680451813,4553,449,927,2790,0.25414465294224814,0.3935143013299326,0.8396999290295599,0.5926618691929313
stage1,5,5,0.05,cosine,42,250,,eom,0.0,euclidean,ok,完成,2,0.30889050828930587,3391,1460,6127,6127,0.5581162324649298,0.6911094917106941,0.7065364054035763,0.4052147932228093
stage1,5,5,0.05,cosine,42,250,10.0,eom,0.0,euclidean,ok,完成,3,0.16369101840043723,1797,1582,666,6933,0.6315357988704682,0.8363089815995628,0.6420818986117915,0.3947779194753143
stage1,5,5,0.05,cosine,42,250,30.0,eom,0.0,euclidean,ok,完成,7,0.4141009291309892,4546,449,927,2790,0.25414465294224814,0.3972490435416287,0.863762654764363,0.5840743304791401
stage1,5,5,0.05,cosine,42,300,,eom,0.0,euclidean,ok,完成,2,0.24877026780834396,2731,1520,6727,6727,0.6127709965385316,0.751229732191656,0.6894143027240375,0.38909163782109674
stage1,5,5,0.05,cosine,42,300,10.0,eom,0.0,euclidean,ok,完成,3,0.16369101840043723,1797,1582,666,6933,0.6315357988704682,0.8363089815995628,0.6420818986117915,0.3947779194753143
stage1,5,5,0.05,cosine,42,300,30.0,eom,0.0,euclidean,ok,完成,7,0.4141009291309892,4546,449,927,2790,0.25414465294224814,0.3972490435416287,0.863762654764363,0.5840743304791401
stage1,5,5,0.1,cosine,42,50,,eom,0.0,euclidean,ok,完成,2,0.004281289852432137,47,72,10859,10859,0.9891601384587356,0.9957187101475679,0.05720048589263587,0.26957988704682095
stage1,5,5,0.1,cosine,42,50,10.0,eom,0.0,euclidean,ok,完成,2,0.0037347422116961195,41,72,10865,10865,0.9897066860994717,0.9962652577883039,0.05717433486033646,0.26941592275460013
stage1,5,5,0.1,cosine,42,50,30.0,eom,0.0,euclidean,ok,完成,2,0.0037347422116961195,41,72,10865,10865,0.9897066860994717,0.9962652577883039,0.05717433486033646,0.26941592275460013
stage1,5,5,0.1,cosine,42,75,,eom,0.0,euclidean,ok,完成,9,0.41191473856804517,4522,486,1205,3355,0.30561122244488975,0.4596465658589907,0.698715012955169,0.5701280743304792
stage1,5,5,0.1,cosine,42,75,10.0,eom,0.0,euclidean,ok,完成,22,0.4404263071597741,4835,101,81,1470,0.13390417198032428,0.23264711240663144,0.8803475061864703,0.7724975405356168
stage1,5,5,0.1,cosine,42,75,30.0,eom,0.0,euclidean,ok,完成,15,0.4632902167972308,5086,638,102,1453,0.13235562033157225,0.24539989069047186,0.8923250489101802,0.7087730005465477
stage1,5,5,0.1,cosine,42,100,,eom,0.0,euclidean,ok,完成,8,0.43605392603388593,4787,3918,177,3918,0.35689560940061943,0.43313900528329385,0.6507247146149111,0.5434452541446528
stage1,5,5,0.1,cosine,42,100,10.0,eom,0.0,euclidean,ok,完成,16,0.43304791400983783,4754,101,1470,1470,0.13390417198032428,0.24175623975223173,0.9005402190331379,0.7245203133539807
stage1,5,5,0.1,cosine,42,100,30.0,eom,0.0,euclidean,ok,完成,14,0.47030424485334305,5163,638,102,1453,0.13235562033157225,0.24539989069047186,0.9010293284986546,0.6990194935325196
stage1,5,5,0.1,cosine,42,125,,eom,0.0,euclidean,ok,完成,10,0.5447258152668975,5980,156,341,1942,0.17689925305155765,0.27309163782109674,0.8542754303783611,0.627285480051011
stage1,5,5,0.1,cosine,42,125,10.0,eom,0.0,euclidean,ok,完成,3,0.21032975040991073,2309,1470,532,6667,0.6073055201311715,0.7896702495900892,0.6136041451369628,0.40092658043359447
stage1,5,5,0.1,cosine,42,125,30.0,eom,0.0,euclidean,ok,完成,8,0.3557114228456914,3905,638,1453,3653,0.33275642193477867,0.5232282747312808,0.7126083280857756,0.5539617416651483
stage1,5,5,0.1,cosine,42,150,,eom,0.0,euclidean,ok,完成,2,0.2632537802878484,2890,1671,6417,6417,0.5845327017671708,0.7367462197121516,0.7349379079903053,0.3982508653670978
stage1,5,5,0.1,cosine,42,150,10.0,eom,0.0,euclidean,ok,完成,3,0.21032975040991073,2309,1470,532,6667,0.6073055201311715,0.7896702495900892,0.6136041451369628,0.40092658043359447
stage1,5,5,0.1,cosine,42,150,30.0,eom,0.0,euclidean,ok,完成,7,0.36746219712151573,4034,638,1453,3653,0.33275642193477867,0.5232282747312808,0.7279686138963805,0.5430240480961924
stage1,5,5,0.1,cosine,42,175,,eom,0.0,euclidean,ok,完成,2,0.3057934049918018,3357,1560,6061,6061,0.5521042084168337,0.6942065950081983,0.7312242771637758,0.4074738568045181
stage1,5,5,0.1,cosine,42,175,10.0,eom,0.0,euclidean,ok,完成,3,0.21032975040991073,2309,1470,532,6667,0.6073055201311715,0.7896702495900892,0.6136041451369628,0.40092658043359447
stage1,5,5,0.1,cosine,42,175,30.0,eom,0.0,euclidean,ok,完成,3,0.23000546547640735,2525,638,1453,6362,0.5795226817270905,0.7699945345235927,0.6477172857606588,0.409666788121698
stage1,5,5,0.1,cosine,42,200,,eom,0.0,euclidean,ok,完成,5,0.4616505738750228,5068,1293,3513,3513,0.32000364365093825,0.47841136819092733,0.7184356122549393,0.5169038076152305
stage1,5,5,0.1,cosine,42,200,10.0,eom,0.0,euclidean,ok,完成,3,0.21032975040991073,2309,1470,532,6667,0.6073055201311715,0.7896702495900892,0.6136041451369628,0.40092658043359447
stage1,5,5,0.1,cosine,42,200,30.0,eom,0.0,euclidean,ok,完成,3,0.23000546547640735,2525,638,1453,6362,0.5795226817270905,0.7699945345235927,0.6477172857606588,0.409666788121698
stage1,5,5,0.1,cosine,42,225,,eom,0.0,euclidean,ok,完成,5,0.4781380943705593,5249,1244,3431,3431,0.312534159227546,0.4614683913281108,0.7144825637890796,0.5187848424120969
stage1,5,5,0.1,cosine,42,225,10.0,eom,0.0,euclidean,ok,完成,3,0.21032975040991073,2309,1470,532,6667,0.6073055201311715,0.7896702495900892,0.6136041451369628,0.40092658043359447
stage1,5,5,0.1,cosine,42,225,30.0,eom,0.0,euclidean,ok,完成,3,0.23000546547640735,2525,638,1453,6362,0.5795226817270905,0.7699945345235927,0.6477172857606588,0.409666788121698
stage1,5,5,0.1,cosine,42,250,,eom,0.0,euclidean,ok,完成,2,0.3941519402441246,4327,1220,5431,5431,0.4947167061395518,0.6058480597558754,0.6875256814393673,0.42314155583895063
stage1,5,5,0.1,cosine,42,250,10.0,eom,0.0,euclidean,ok,完成,3,0.21032975040991073,2309,1470,532,6667,0.6073055201311715,0.7896702495900892,0.6136041451369628,0.40092658043359447
stage1,5,5,0.1,cosine,42,250,30.0,eom,0.0,euclidean,ok,完成,3,0.23000546547640735,2525,638,1453,6362,0.5795226817270905,0.7699945345235927,0.6477172857606588,0.409666788121698
stage1,5,5,0.1,cosine,42,300,,eom,0.0,euclidean,ok,完成,3,0.5525596647841137,6066,879,1055,2978,0.27126981235197667,0.44744033521588633,0.8571424088298485,0.5014275824376024
stage1,5,5,0.1,cosine,42,300,10.0,eom,0.0,euclidean,ok,完成,3,0.21032975040991073,2309,1470,532,6667,0.6073055201311715,0.7896702495900892,0.6136041451369628,0.40092658043359447
stage1,5,5,0.1,cosine,42,300,30.0,eom,0.0,euclidean,ok,完成,3,0.23000546547640735,2525,638,1453,6362,0.5795226817270905,0.7699945345235927,0.6477172857606588,0.409666788121698
stage1,5,5,0.25,cosine,42,50,,eom,0.0,euclidean,ok,完成,2,0.004281289852432137,47,72,10859,10859,0.9891601384587356,0.9957187101475679,0.05720048589263587,0.26957988704682095
stage1,5,5,0.25,cosine,42,50,10.0,eom,0.0,euclidean,ok,完成,2,0.003370377117872108,37,72,10869,10869,0.9900710511932956,0.9966296228821279,0.05715691517527655,0.26930661322645294
stage1,5,5,0.25,cosine,42,50,30.0,eom,0.0,euclidean,ok,完成,2,0.004190198578976134,46,72,10860,10860,0.9892512297321917,0.9958098014210238,0.057196125593828265,0.2695525596647841
stage1,5,5,0.25,cosine,42,75,,eom,0.0,euclidean,ok,完成,7,0.5540171251594097,6082,297,132,2989,0.2722718163599927,0.36664237566041175,0.6676538673832871,0.5488721078520679
stage1,5,5,0.25,cosine,42,75,10.0,eom,0.0,euclidean,ok,完成,2,0.2216250683184551,2433,93,8452,8452,0.7699034432501366,0.7783749316815449,0.08659526077799376,0.3354525414465295
stage1,5,5,0.25,cosine,42,75,30.0,eom,0.0,euclidean,ok,完成,9,0.49152851156859173,5396,99,1118,2839,0.2586081253415923,0.4201129531790854,0.6851697934546555,0.5745824376024776
stage1,5,5,0.25,cosine,42,100,,eom,0.0,euclidean,ok,完成,5,0.4854253962470395,5329,4831,281,4831,0.44006194206595006,0.4937147021315358,0.3726126654877558,0.4658790307888504
stage1,5,5,0.25,cosine,42,100,10.0,eom,0.0,euclidean,ok,完成,9,0.4782291856440153,5250,447,1167,1815,0.1653306613226453,0.3379486245217708,0.8708991400345115,0.6269872472217161
stage1,5,5,0.25,cosine,42,100,30.0,eom,0.0,euclidean,ok,完成,7,0.49498997995991983,5434,1118,655,2839,0.2586081253415923,0.4201129531790854,0.7355960224301397,0.5577170705046457
stage1,5,5,0.25,cosine,42,125,,eom,0.0,euclidean,ok,完成,2,0.5379850610311532,5906,958,4114,4114,0.374749498997996,0.46201493896884677,0.699122883596261,0.4579384222991437
stage1,5,5,0.25,cosine,42,125,10.0,eom,0.0,euclidean,ok,完成,8,0.47394789579158314,5203,447,1167,1815,0.1653306613226453,0.3379486245217708,0.8984343334441743,0.6200575696848243
stage1,5,5,0.25,cosine,42,125,30.0,eom,0.0,euclidean,ok,完成,6,0.46438331207870287,5098,1118,655,3285,0.29923483330296957,0.4607396611404627,0.7279781895187719,0.5350240480961924
stage1,5,5,0.25,cosine,42,150,,eom,0.0,euclidean,ok,完成,4,0.6137730005465476,6738,865,2724,2724,0.24813262889415194,0.35899070869010746,0.7229108807779012,0.5199121880123885
stage1,5,5,0.25,cosine,42,150,10.0,eom,0.0,euclidean,ok,完成,8,0.47394789579158314,5203,447,1167,1815,0.1653306613226453,0.3379486245217708,0.8984343334441743,0.6200575696848243
stage1,5,5,0.25,cosine,42,150,30.0,eom,0.0,euclidean,ok,完成,5,0.4560940061942066,5007,1118,655,3285,0.29923483330296957,0.4607396611404627,0.792730189962989,0.5290963745673165
stage1,5,5,0.25,cosine,42,175,,eom,0.0,euclidean,ok,完成,3,0.5882674439788669,6458,792,2722,2722,0.24795044634723992,0.4117325560211332,0.8601811224788019,0.5078039715795226
stage1,5,5,0.25,cosine,42,175,10.0,eom,0.0,euclidean,ok,完成,7,0.46666059391510295,5123,447,1167,1815,0.1653306613226453,0.3379486245217708,0.933188010040157,0.6138793951539443
stage1,5,5,0.25,cosine,42,175,30.0,eom,0.0,euclidean,ok,完成,5,0.4560940061942066,5007,1118,655,3285,0.29923483330296957,0.4607396611404627,0.792730189962989,0.5290963745673165
stage1,5,5,0.25,cosine,42,200,,eom,0.0,euclidean,ok,完成,3,0.6124066314447076,6723,702,925,2628,0.23938786664237566,0.3875933685552924,0.8434754332517783,0.5095939151029332
stage1,5,5,0.25,cosine,42,200,10.0,eom,0.0,euclidean,ok,完成,7,0.46666059391510295,5123,447,1167,1815,0.1653306613226453,0.3379486245217708,0.933188010040157,0.6138793951539443
stage1,5,5,0.25,cosine,42,200,30.0,eom,0.0,euclidean,ok,完成,5,0.4560940061942066,5007,1118,655,3285,0.29923483330296957,0.4607396611404627,0.792730189962989,0.5290963745673165
stage1,5,5,0.25,cosine,42,225,,eom,0.0,euclidean,ok,完成,2,0.6196028420477319,6802,583,3593,3593,0.3272909455274185,0.3803971579522682,0.5832093878190069,0.4704680269630169
stage1,5,5,0.25,cosine,42,225,10.0,eom,0.0,euclidean,ok,完成,7,0.46666059391510295,5123,447,1167,1815,0.1653306613226453,0.3379486245217708,0.933188010040157,0.6138793951539443
stage1,5,5,0.25,cosine,42,225,30.0,eom,0.0,euclidean,ok,完成,5,0.4560940061942066,5007,1118,655,3285,0.29923483330296957,0.4607396611404627,0.792730189962989,0.5290963745673165
stage1,5,5,0.25,cosine,42,250,,eom,0.0,euclidean,ok,完成,3,0.7132446711605028,7830,513,547,2088,0.1901985789761341,0.28675532883949717,0.7937845910586915,0.5217682638003279
stage1,5,5,0.25,cosine,42,250,10.0,eom,0.0,euclidean,ok,完成,7,0.46666059391510295,5123,447,1167,1815,0.1653306613226453,0.3379486245217708,0.933188010040157,0.6138793951539443
stage1,5,5,0.25,cosine,42,250,30.0,eom,0.0,euclidean,ok,完成,5,0.4560940061942066,5007,1118,655,3285,0.29923483330296957,0.4607396611404627,0.792730189962989,0.5290963745673165
stage1,5,5,0.25,cosine,42,300,,eom,0.0,euclidean,ok,完成,2,0.6800874476225177,7466,380,3132,3132,0.28529786846420113,0.31991255237748223,0.49446401316824545,0.48214137365640375
stage1,5,5,0.25,cosine,42,300,10.0,eom,0.0,euclidean,ok,完成,7,0.46666059391510295,5123,447,1167,1815,0.1653306613226453,0.3379486245217708,0.933188010040157,0.6138793951539443
stage1,5,5,0.25,cosine,42,300,30.0,eom,0.0,euclidean,ok,完成,5,0.4560940061942066,5007,1118,655,3285,0.29923483330296957,0.4607396611404627,0.792730189962989,0.5290963745673165
stage1,5,10,0.0,cosine,42,50,,eom,0.0,euclidean,ok,完成,2,0.0037347422116961195,41,73,10864,10864,0.9896155948260157,0.9962652577883039,0.05783515926434755,0.2694478047003097
stage1,5,10,0.0,cosine,42,50,10.0,eom,0.0,euclidean,ok,完成,35,0.37265439970850794,4091,73,73,1523,0.13873200947349243,0.22381125888139916,0.875833955496785,0.8135179449808707
stage1,5,10,0.0,cosine,42,50,30.0,eom,0.0,euclidean,ok,完成,2,0.0037347422116961195,41,73,10864,10864,0.9896155948260157,0.9962652577883039,0.05783515926434755,0.2694478047003097
stage1,5,10,0.0,cosine,42,75,,eom,0.0,euclidean,ok,完成,15,0.40726908362178904,4471,551,1389,1434,0.13062488613590817,0.30734195664055386,0.8677800389330173,0.7109956276188741
stage1,5,10,0.0,cosine,42,75,10.0,eom,0.0,euclidean,ok,完成,22,0.3240116596830024,3557,76,1523,1523,0.13873200947349243,0.3253780287848424,0.8524893915555889,0.7813652760065586
stage1,5,10,0.0,cosine,42,75,30.0,eom,0.0,euclidean,ok,完成,22,0.41191473856804517,4522,456,940,940,0.08562579704864275,0.18710147567862997,0.9249982073161996,0.8056319912552378
stage1,5,10,0.0,cosine,42,100,,eom,0.0,euclidean,ok,完成,9,0.27655310621242485,3036,4899,127,4899,0.4462561486609583,0.5566587720896338,0.6465884347277318,0.5353403169976316
stage1,5,10,0.0,cosine,42,100,10.0,eom,0.0,euclidean,ok,完成,16,0.32692658043359446,3589,1523,695,1523,0.13873200947349243,0.32975040991073057,0.8811541501821257,0.7317620695937329
stage1,5,10,0.0,cosine,42,100,30.0,eom,0.0,euclidean,ok,完成,18,0.4091820003643651,4492,456,940,940,0.08562579704864275,0.19903443250136638,0.9370357366666755,0.7719285844416105
stage1,5,10,0.0,cosine,42,125,,eom,0.0,euclidean,ok,完成,8,0.3251958462379304,3570,208,4614,4614,0.42029513572599747,0.5240480961923848,0.6594255746794506,0.5307881216979413
stage1,5,10,0.0,cosine,42,125,10.0,eom,0.0,euclidean,ok,完成,16,0.32692658043359446,3589,1523,695,1523,0.13873200947349243,0.32975040991073057,0.8811541501821257,0.7317620695937329
stage1,5,10,0.0,cosine,42,125,30.0,eom,0.0,euclidean,ok,完成,15,0.4182000364365094,4591,456,940,940,0.08562579704864275,0.2094188376753507,0.9532402062002836,0.7435971943887776
stage1,5,10,0.0,cosine,42,150,,eom,0.0,euclidean,ok,完成,6,0.2931317179814174,3218,4674,193,4674,0.42576061213335764,0.6148660958280197,0.6856311840712562,0.5027276370923666
stage1,5,10,0.0,cosine,42,150,10.0,eom,0.0,euclidean,ok,完成,10,0.2836582255419931,3114,1523,695,2027,0.1846420112953179,0.4510839861541264,0.8743667485020461,0.6542439424303153
stage1,5,10,0.0,cosine,42,150,30.0,eom,0.0,euclidean,ok,完成,14,0.43040626707961377,4725,456,940,940,0.08562579704864275,0.2094188376753507,0.959710061912499,0.7325456367280014
stage1,5,10,0.0,cosine,42,175,,eom,0.0,euclidean,ok,完成,3,0.2438513390417198,2677,1956,1701,4644,0.42302787392967756,0.7561486609582801,0.9014602510940194,0.4637476771725269
stage1,5,10,0.0,cosine,42,175,10.0,eom,0.0,euclidean,ok,完成,9,0.26134086354527236,2869,1523,695,2027,0.1846420112953179,0.4877026780834396,0.8814659529170844,0.6444995445436327
stage1,5,10,0.0,cosine,42,175,30.0,eom,0.0,euclidean,ok,完成,11,0.29841501184186553,3276,456,940,3451,0.31435598469666604,0.46247039533612677,0.7853774000125895,0.6108775733284751
