representation_model,topic,words,weighted_words
mmr,44,"pacifica, rogue, minivan, chrysler, midnight, crossover, edition, segment, safety, this","[[""pacifica"", 0.05222976727351542], [""rogue"", 0.043341036594228735], [""minivan"", 0.03996305852163711], [""chrysler"", 0.02784642080857149], [""midnight"", 0.02204785643463026], [""crossover"", 0.020428579336704143], [""edition"", 0.014706430339105854], [""segment"", 0.01200072001064677], [""safety"", 0.011082573890534924], [""this"", 0.010602535253321256]]"
mmr,45,"president, vice, ceo, north, officer, chief, auto, general","[[""president"", 0.06215337020353676], [""vice"", 0.04106298686487384], [""ceo"", 0.02389225983043369], [""north"", 0.021644035299816913], [""officer"", 0.018454102057706777], [""chief"", 0.017775197174611016], [""auto"", 0.01599575674003435], [""general"", 0.015072272304456055]]"
mmr,46,"lithium, ion, batteries, pack, iron, cells, cooling, chemistry, gravity, laptop","[[""lithium"", 0.04159683811399263], [""ion"", 0.028644197586392462], [""batteries"", 0.021450830419360974], [""pack"", 0.021051986952738504], [""iron"", 0.020581750313908895], [""cells"", 0.01782848875078998], [""cooling"", 0.017625430204949034], [""chemistry"", 0.016131147849229727], [""gravity"", 0.011668401782142552], [""laptop"", 0.010636147414703942]]"
mmr,47,"nsx, acura, supercar, ilx, performance, brand, manufacturing, ohio, driver, precision","[[""nsx"", 0.08368743270159353], [""acura"", 0.06123869457251694], [""supercar"", 0.02348414237269313], [""ilx"", 0.013342321272934913], [""performance"", 0.013153083565988747], [""brand"", 0.010395446913966235], [""manufacturing"", 0.009965209430559533], [""ohio"", 0.009666496724708233], [""driver"", 0.008937050316531496], [""precision"", 0.008794030714709558]]"
mmr,48,"kandy, ev, northpoint, vehicles, inventory, affordable, promotional","[[""kandy"", 0.021315244185273086], [""ev"", 0.016219971142856674], [""northpoint"", 0.015970761654109173], [""vehicles"", 0.014011014927618769], [""inventory"", 0.01368922427495072], [""affordable"", 0.013379507171083002], [""promotional"", 0.011966301120957252]]"
mmr,49,"fiat, mclaren, p1, frankfurt, ferrari, sedan, italian, heritage","[[""fiat"", 0.02543036006691871], [""mclaren"", 0.024820314193034296], [""p1"", 0.023113054172314906], [""frankfurt"", 0.011774975238511268], [""ferrari"", 0.010533753812023542], [""sedan"", 0.010393292700485758], [""italian"", 0.010104382789048714], [""heritage"", 0.009781122177935803]]"
mmr,50,"sound, noise, quiet, car, acoustic, silence, ear, wind, silent, maserati","[[""sound"", 0.04297829161249755], [""noise"", 0.034694149122066247], [""quiet"", 0.03288246710104059], [""car"", 0.016611970663283446], [""acoustic"", 0.015129414716296424], [""silence"", 0.012835550184273917], [""ear"", 0.012170173501294637], [""wind"", 0.011112015836019727], [""silent"", 0.010969908234331601], [""maserati"", 0.010001939437471397]]"
mmr,51,"corolla, hybrid, toyota, accents, hatchback, lineup, 18","[[""corolla"", 0.11232552795480354], [""hybrid"", 0.020885253089902626], [""toyota"", 0.013884822682791573], [""accents"", 0.012393261698064015], [""hatchback"", 0.011076332707413001], [""lineup"", 0.010549930666342449], [""18"", 0.00981444476387516]]"
mmr,52,"safety, elantra, assist, sonata, collision, lane, smart, detection, hyundai, airbag","[[""safety"", 0.0443446580493623], [""elantra"", 0.031610880265557174], [""assist"", 0.029311203245151254], [""sonata"", 0.021655677719128335], [""collision"", 0.021401722130549892], [""lane"", 0.017507275851500276], [""smart"", 0.012938726049397456], [""detection"", 0.012819967773982123], [""hyundai"", 0.012588593484782676], [""airbag"", 0.012535911697964287]]"
mmr,53,"infiniti, infinity, brand, market, johan, future, in, take, performance","[[""infiniti"", 0.06389268978140468], [""infinity"", 0.0424348829542051], [""brand"", 0.018347902291630205], [""market"", 0.018025804379922815], [""johan"", 0.016558151333859752], [""future"", 0.0158375401173339], [""in"", 0.010935053525724804], [""take"", 0.01008210971237308], [""performance"", 0.010059883021531761]]"
mmr,54,"seconds, kilometers, hour, 60, speed, quarter, fastest, model, car","[[""seconds"", 0.05697431032366779], [""kilometers"", 0.030268878742471274], [""hour"", 0.02922637617360327], [""60"", 0.021178204644280472], [""speed"", 0.018996586064386835], [""quarter"", 0.016773478755648528], [""fastest"", 0.016457542215913605], [""model"", 0.014482794274192613], [""car"", 0.01386283824206725]]"
mmr,55,"pedal, braking, brake, accelerator, regenerative, energy, battery, brakes, car, electric","[[""pedal"", 0.07212814854031216], [""braking"", 0.03397495194793292], [""brake"", 0.03355693153231068], [""accelerator"", 0.02841473699613164], [""regenerative"", 0.027956219349630503], [""energy"", 0.021267042289967248], [""battery"", 0.020862733403845375], [""brakes"", 0.01906262498639028], [""car"", 0.012067832704661937], [""electric"", 0.011667643365393002]]"
mmr,56,"tron, audi, quattro, electric, q8, cooling, suv, project","[[""tron"", 0.07799496763149422], [""audi"", 0.06579537307719105], [""quattro"", 0.03428213741504868], [""electric"", 0.03267233904174532], [""q8"", 0.019045631897249265], [""cooling"", 0.012328634872183889], [""suv"", 0.012310508456986627], [""project"", 0.010319818114871768]]"
mmr,57,"car, stance, rear, shape, design, coupe, proportions, deck","[[""car"", 0.022975909064865054], [""stance"", 0.020878916784042394], [""rear"", 0.01891100195245395], [""shape"", 0.013415404268067886], [""design"", 0.011643175391530045], [""coupe"", 0.009775010189250241], [""proportions"", 0.009453163357238543], [""deck"", 0.008783018441863629]]"
mmr,58,"buick, regal, sportback, china, buicks, duncan, sales, brands, opel, encore","[[""buick"", 0.09954962760708044], [""regal"", 0.036920551313075936], [""sportback"", 0.018765354704567663], [""china"", 0.01866999352502339], [""buicks"", 0.014518790352000148], [""duncan"", 0.014151507191273553], [""sales"", 0.013892144607982786], [""brands"", 0.013535951776045196], [""opel"", 0.011615032281600117], [""encore"", 0.010857683299811374]]"
mmr,59,"console, center, storage, holder, compartment, place, ipod, tray, cargo","[[""console"", 0.02493916201500723], [""center"", 0.021971430240820496], [""storage"", 0.021542155005131482], [""holder"", 0.01618521704075008], [""compartment"", 0.015694426358065016], [""place"", 0.015330655568889056], [""ipod"", 0.013873371059527023], [""tray"", 0.013270885315470899], [""cargo"", 0.012236119903990646]]"
mmr,60,"vancouver, co2, bc, climate, hydro, emissions, change, transportation, energy, paris","[[""vancouver"", 0.03431709194901752], [""co2"", 0.024904704045609606], [""bc"", 0.024294533997532848], [""climate"", 0.021043070962878503], [""hydro"", 0.01625271300636313], [""emissions"", 0.01451693173389063], [""change"", 0.014145170039310127], [""transportation"", 0.012197569975797127], [""energy"", 0.011970411587509697], [""paris"", 0.011831440947118264]]"
mmr,61,"kix, toyota, tax, msrp, price, nissan, vehicle, development, scion","[[""kix"", 0.04322861543301803], [""toyota"", 0.04276463321708295], [""tax"", 0.019275148862783746], [""msrp"", 0.01541975465281119], [""price"", 0.015088718042395758], [""nissan"", 0.012808238091110664], [""vehicle"", 0.011998493338261713], [""development"", 0.011501673690824669], [""scion"", 0.010402998867740956]]"
mmr,62,"cargo, trunk, cubic, seats, storage, luggage, compartment, 40, bins, folding","[[""cargo"", 0.03745229946216962], [""trunk"", 0.03504067387215606], [""cubic"", 0.030878536368883058], [""seats"", 0.029991550623274185], [""storage"", 0.026901969303210996], [""luggage"", 0.024447053455600786], [""compartment"", 0.017293492525903304], [""40"", 0.015724560632303163], [""bins"", 0.013519159412310636], [""folding"", 0.013025115656676644]]"
mmr,63,"unlock, fob, smartphone, hyundai, door, keys, parking, keyless, remote, button","[[""unlock"", 0.033445157691011834], [""fob"", 0.025532411387806944], [""smartphone"", 0.025165794191040602], [""hyundai"", 0.022473550813426238], [""door"", 0.021113759189101636], [""keys"", 0.01580970960628301], [""parking"", 0.012557458159908833], [""keyless"", 0.012424424860935647], [""remote"", 0.011641668302151693], [""button"", 0.011315141017529985]]"
mmr,64,"mode, comfort, modes, drive, whisper, select, steering, normal, change, system","[[""mode"", 0.06487294051514195], [""comfort"", 0.04569689287247677], [""modes"", 0.030675685551694875], [""drive"", 0.02258984878440552], [""whisper"", 0.012671555098132803], [""select"", 0.012281760235679718], [""steering"", 0.011812102484859355], [""normal"", 0.01096619872292992], [""change"", 0.010543976161066938], [""system"", 0.010013155569244809]]"
mmr,65,"charging, i3, bmw, port, open, station, home, plug, connector, unlocked","[[""charging"", 0.0807348722718646], [""i3"", 0.049826121496027595], [""bmw"", 0.037026664737280585], [""port"", 0.03447494673195563], [""open"", 0.024696937158025286], [""station"", 0.02060670795523975], [""home"", 0.018382696590132155], [""plug"", 0.01750859210179916], [""connector"", 0.015221041390197764], [""unlocked"", 0.013807632917191757]]"
mmr,66,"q50, infiniti, driver, v6, sedan, performance, steering, engine, luxury","[[""q50"", 0.1072068729443225], [""infiniti"", 0.060097084447855886], [""driver"", 0.01301472023657059], [""v6"", 0.01272963328106542], [""sedan"", 0.011305080516888806], [""performance"", 0.009782418072564478], [""steering"", 0.009558536854655799], [""engine"", 0.009053788214689738], [""luxury"", 0.008792840402024629]]"
mmr,67,"bmw, digital, assistant, information, features, driver, screen, curved, i5, interaction","[[""bmw"", 0.0644004787582113], [""digital"", 0.01704538141211557], [""assistant"", 0.016622260678762272], [""information"", 0.011662963296330176], [""features"", 0.011599953711520861], [""driver"", 0.011580596144359707], [""screen"", 0.010679028103714622], [""curved"", 0.010542292258072341], [""i5"", 0.010335929018315558], [""interaction"", 0.01014998137712629]]"
mmr,68,"ford, customers, them, new, duck, listen","[[""ford"", 0.06539111288847334], [""customers"", 0.023770815374104144], [""them"", 0.014023972744431104], [""new"", 0.010981917476011979], [""duck"", 0.010337596988597599], [""listen"", 0.00961687283436202]]"
mmr,69,"ferrari, racetrack, racing, sf, spider, it, laferrari, champion, supercars, skiing","[[""ferrari"", 0.04613727383931476], [""racetrack"", 0.030380233822760616], [""racing"", 0.018436861900194217], [""sf"", 0.014803549269838893], [""spider"", 0.014515932390044319], [""it"", 0.014320193835889436], [""laferrari"", 0.014262274183567673], [""champion"", 0.013830203720428404], [""supercars"", 0.012006977522257501], [""skiing"", 0.01164633964624055]]"
