representation_model,topic,words,weighted_words
default,14,"torque, electric, motor, hybrid, power, electric motor, engine, horsepower, plug, plug hybrid","[[""torque"", 0.0430438050100996], [""electric"", 0.037998438442379406], [""motor"", 0.03277107605329813], [""hybrid"", 0.028953065810446054], [""power"", 0.024598296179975786], [""electric motor"", 0.023792047519931463], [""engine"", 0.021803708506482125], [""horsepower"", 0.021611201531647185], [""plug"", 0.020595314551547936], [""plug hybrid"", 0.020456089132342804]]"
default,15,"mercedes, benz, mercedes benz, class, benz class, new mercedes, new class, new, mercedes amg, amg","[[""mercedes"", 0.10056254105374222], [""benz"", 0.09030582958816603], [""mercedes benz"", 0.08991466637939674], [""class"", 0.0761392509854918], [""benz class"", 0.06103860944551216], [""new mercedes"", 0.04267368361417586], [""new class"", 0.026560864365189115], [""new"", 0.023228920008329736], [""mercedes amg"", 0.01971006672498418], [""amg"", 0.016631057506929788]]"
default,16,"charging, charge, level, stations, mercedes, charging stations, charger, plug, home, minutes","[[""charging"", 0.09065741387431914], [""charge"", 0.07260326734376057], [""level"", 0.02728767409264484], [""stations"", 0.02177369417665218], [""mercedes"", 0.0214468345598573], [""charging stations"", 0.021444865747969895], [""charger"", 0.0207652970660673], [""plug"", 0.020368644849547278], [""home"", 0.01995270384677667], [""minutes"", 0.019051982404570657]]"
default,17,"navigation, display, information, view, route, destination, head display, camera, head, voice","[[""navigation"", 0.03730102870389932], [""display"", 0.03167895581144575], [""information"", 0.02515138039341072], [""view"", 0.023286866483240198], [""route"", 0.01952577265842889], [""destination"", 0.017122348732178765], [""head display"", 0.01668734501963711], [""camera"", 0.015692475477629687], [""head"", 0.014295245586315041], [""voice"", 0.013362484506991918]]"
default,18,"prius, prius prime, prime, hybrid, toyota, gallon, efficiency, plug, plug hybrid, awd","[[""prius"", 0.10717975962343433], [""prius prime"", 0.032801402840705825], [""prime"", 0.028562016581970124], [""hybrid"", 0.02810995934501935], [""toyota"", 0.017158558116225967], [""gallon"", 0.014737670390032421], [""efficiency"", 0.013831466252825435], [""plug"", 0.011716584228337905], [""plug hybrid"", 0.011175578723544174], [""awd"", 0.011024179462165764]]"
default,19,"sonata, hyundai sonata, hyundai, camry, accord, gian, 2018 hyundai, 2020, 2018, sonata hybrid","[[""sonata"", 0.1154046082557574], [""hyundai sonata"", 0.0386681077754054], [""hyundai"", 0.0349957474349536], [""camry"", 0.025452037025249917], [""accord"", 0.02411442021801622], [""gian"", 0.02019773264343918], [""2018 hyundai"", 0.01947746306915036], [""2020"", 0.01883856208150704], [""2018"", 0.018708462256929223], [""sonata hybrid"", 0.017044751963141754]]"
default,20,"polestar, volvo, brand, electric, china, car, electric car, customer, powerful, battery","[[""polestar"", 0.181185595128215], [""volvo"", 0.02174391277229813], [""brand"", 0.02158318949644784], [""electric"", 0.019757150040887114], [""china"", 0.018991591035036927], [""car"", 0.018783736992025752], [""electric car"", 0.01622392564915723], [""customer"", 0.01412651697221691], [""powerful"", 0.013895335095134782], [""battery"", 0.013325341037011806]]"
default,21,"xc90, volvo, new xc90, ex90, safety, new, xc90 new, world, s90, cars","[[""xc90"", 0.09169881649077076], [""volvo"", 0.0711375567935472], [""new xc90"", 0.04781346392868052], [""ex90"", 0.03572371635769024], [""safety"", 0.030090007089117833], [""new"", 0.025910410254576164], [""xc90 new"", 0.022695898692184732], [""world"", 0.02085814406562478], [""s90"", 0.019695415862791117], [""cars"", 0.017173702140876]]"
default,22,"porsche, taycan, panamera, new panamera, turbo, sports, sports car, performance, electric, car","[[""porsche"", 0.1058004753992724], [""taycan"", 0.06785734915063661], [""panamera"", 0.05802594001442536], [""new panamera"", 0.03308540828580736], [""turbo"", 0.027907492933084102], [""sports"", 0.023169543814220032], [""sports car"", 0.02030014838882089], [""performance"", 0.017103652802463364], [""electric"", 0.016218765782086114], [""car"", 0.015503034682120652]]"
default,23,"door, trunk, meters, soft, open, release, button, close, push, lock","[[""door"", 0.04109002614894161], [""trunk"", 0.036861450937376035], [""meters"", 0.03326119963125883], [""soft"", 0.02997093662884888], [""open"", 0.029827877849003433], [""release"", 0.024342688108894533], [""button"", 0.023237828628018938], [""close"", 0.02315455383905062], [""push"", 0.02248874044961431], [""lock"", 0.022273003458172406]]"
default,24,"steering, suspension, control, sl, car, cornering, corners, driver, cayenne, driving","[[""steering"", 0.0349621435233072], [""suspension"", 0.03333306009291574], [""control"", 0.02319636120621623], [""sl"", 0.020493640554391415], [""car"", 0.01676776587744438], [""cornering"", 0.015571001871795574], [""corners"", 0.01459687225572184], [""driver"", 0.014588849501204622], [""cayenne"", 0.014488774302955806], [""driving"", 0.014236527721052968]]"
