representation_model,topic,words,weighted_words
keybert,15,"mercedes, benz, automotive, sedan, cars, flagship, car, class, model, luxury","[[""mercedes"", 0.5780840516090393], [""benz"", 0.48881796002388], [""automotive"", 0.415336549282074], [""sedan"", 0.41186171770095825], [""cars"", 0.3580164313316345], [""flagship"", 0.3268558979034424], [""car"", 0.32286006212234497], [""class"", 0.31280678510665894], [""model"", 0.2905721366405487], [""luxury"", 0.2888879179954529]]"
keybert,16,"charging, charge, charger, charged, level, chargers, outlet, plug, cord, battery","[[""charging"", 0.5843820571899414], [""charge"", 0.5215057134628296], [""charger"", 0.48765403032302856], [""charged"", 0.4310123324394226], [""level"", 0.30377551913261414], [""chargers"", 0.2948995530605316], [""outlet"", 0.27632439136505127], [""plug"", 0.26241058111190796], [""cord"", 0.26130205392837524], [""battery"", 0.221006378531456]]"
keybert,17,"navigation, steering, view, navigator, display, screen, driving, driver, settings, vehicle","[[""navigation"", 0.5130376815795898], [""steering"", 0.43930789828300476], [""view"", 0.43858960270881653], [""navigator"", 0.3937186598777771], [""display"", 0.3911546468734741], [""screen"", 0.35762402415275574], [""driving"", 0.35515886545181274], [""driver"", 0.3527730107307434], [""settings"", 0.3358968496322632], [""vehicle"", 0.3273299038410187]]"
keybert,18,"prius, hybrid, toyota, toyotacare, prime, efficiency, mileage, vehicle, per, convenience","[[""prius"", 0.6313625574111938], [""hybrid"", 0.4566366672515869], [""toyota"", 0.4524495005607605], [""toyotacare"", 0.44317567348480225], [""prime"", 0.27087682485580444], [""efficiency"", 0.24839434027671814], [""mileage"", 0.2386409193277359], [""vehicle"", 0.2267952263355255], [""per"", 0.20905686914920807], [""convenience"", 0.19861190021038055]]"
keybert,19,"sonata, hyundai, hybrid, car, accord, engine, turbo, 2018, elantra, performance","[[""sonata"", 0.7199738025665283], [""hyundai"", 0.6893593072891235], [""hybrid"", 0.402748167514801], [""car"", 0.37309664487838745], [""accord"", 0.36560702323913574], [""engine"", 0.2926885783672333], [""turbo"", 0.2685147523880005], [""2018"", 0.26465126872062683], [""elantra"", 0.2627139091491699], [""performance"", 0.23656539618968964]]"
keybert,20,"polestar, volvo, electric, factory, brand, car, cars, performance, build","[[""polestar"", 0.6909876465797424], [""volvo"", 0.33585071563720703], [""electric"", 0.3295001685619354], [""factory"", 0.31315502524375916], [""brand"", 0.2878624200820923], [""car"", 0.28468725085258484], [""cars"", 0.2804800271987915], [""performance"", 0.24823150038719177], [""build"", 0.2467147558927536]]"
keybert,21,"xc90, v90, ex90, s90, volvo, s60, design, new, automotive, cars","[[""xc90"", 0.6937601566314697], [""v90"", 0.491897851228714], [""ex90"", 0.48321110010147095], [""s90"", 0.4701642394065857], [""volvo"", 0.37838035821914673], [""s60"", 0.263344943523407], [""design"", 0.2456432431936264], [""new"", 0.2398131638765335], [""automotive"", 0.227328822016716], [""cars"", 0.20152916014194489]]"
keybert,22,"taycan, porsche, chassis, turbo, cars, car, vehicle, engines, engine, horsepower","[[""taycan"", 0.597614049911499], [""porsche"", 0.5459750294685364], [""chassis"", 0.36715203523635864], [""turbo"", 0.33501458168029785], [""cars"", 0.3334296941757202], [""car"", 0.3271302580833435], [""vehicle"", 0.3219747245311737], [""engines"", 0.2756131887435913], [""engine"", 0.2637830972671509], [""horsepower"", 0.26321473717689514]]"
keybert,23,"trunk, push, soft, lift, top, pull, pushing, rear, middle","[[""trunk"", 0.3525712490081787], [""push"", 0.3188632130622864], [""soft"", 0.3179306387901306], [""lift"", 0.3142465651035309], [""top"", 0.30513396859169006], [""pull"", 0.2984205484390259], [""pushing"", 0.2856960594654083], [""rear"", 0.2728438973426819], [""middle"", 0.26024651527404785]]"
keybert,24,"steering, suspension, chassis, hydraulic, damping, aerodynamics, stability, controls","[[""steering"", 0.5217363834381104], [""suspension"", 0.41146790981292725], [""chassis"", 0.3826923966407776], [""hydraulic"", 0.34933364391326904], [""damping"", 0.3345522880554199], [""aerodynamics"", 0.3117170035839081], [""stability"", 0.3081789016723633], [""controls"", 0.3080627918243408]]"
