Topic,Count,Name,ratio
-1,112,-1_accord_genesis_new_honda,0.017107071941347182
0,5586,0_car_new_vehicle_bmw,0.8532152130746907
1,276,1_volvo_xc90_new_car,0.04215671299831984
2,208,2_nissan_leaf_aria_nissan leaf,0.03177027646250191
3,141,3_polestar_car_electric_brand,0.021536581640446004
4,109,4_mustang_mach_mustang mach_vehicle,0.016648846800061096
5,64,5_rogue_kix_saw_nissan,0.009775469680769817
6,51,6_pacifica_minivan_chrysler_standard,0.007789827401863449
