representation_model,topic,words,weighted_words
mmr,-1,"accord, genesis, new, g90, mcla, honda, mclaren","[[""accord"", 0.08380973410592256], [""genesis"", 0.036199829166062236], [""new"", 0.034883713481275155], [""g90"", 0.026069192846131174], [""mcla"", 0.026069192846131174], [""honda"", 0.0223276045061103], [""mclaren"", 0.01570312955262135]]"
mmr,0,"car, new","[[""car"", 0.021046193412938535], [""new"", 0.0161462551619004]]"
mmr,1,"volvo, xc90, you, s60, xc40, safety, cars, design","[[""volvo"", 0.07060079722112891], [""xc90"", 0.04305750036195406], [""you"", 0.03020693914500603], [""s60"", 0.02859907317617466], [""xc40"", 0.026827139804967877], [""safety"", 0.026027925115655517], [""cars"", 0.020742535026199334], [""design"", 0.020360634574335162]]"
mmr,2,"nissan, leaf, aria, new, altima, ev, also, technology","[[""nissan"", 0.09388317978519753], [""leaf"", 0.07426996257241981], [""aria"", 0.044997693977063935], [""new"", 0.036038478176309445], [""altima"", 0.027290702670200864], [""ev"", 0.017875255424495713], [""also"", 0.016723487939922108], [""technology"", 0.016499484307886336]]"
mmr,3,"polestar, car, you, electric, brand, volvo","[[""polestar"", 0.15386755795152826], [""car"", 0.035227749081288944], [""you"", 0.02842604867648158], [""electric"", 0.027055587334356878], [""brand"", 0.021080281153386546], [""volvo"", 0.018115673121612896]]"
mmr,4,"mustang, mach, vehicle, from, mustangs, ford","[[""mustang"", 0.13430799712718475], [""mach"", 0.054855906329382094], [""vehicle"", 0.02299479354867619], [""from"", 0.017619987716356998], [""mustangs"", 0.017383992226099595], [""ford"", 0.016988766404642214]]"
mmr,5,"rogue, kix, nissan, midnight, wars, crossover, star, edition, class, collaboration","[[""rogue"", 0.09196258105248281], [""kix"", 0.053157014545665196], [""nissan"", 0.04589875103009399], [""midnight"", 0.04094701172536634], [""wars"", 0.0402853292769677], [""crossover"", 0.038177978120388076], [""star"", 0.036175106029577624], [""edition"", 0.03125889367533094], [""class"", 0.03028170599422242], [""collaboration"", 0.02610374154689583]]"
mmr,6,"pacifica, minivan, chrysler, new, standard, segment, safety, warning, everything","[[""pacifica"", 0.10061548890808905], [""minivan"", 0.07130524474419746], [""chrysler"", 0.05303818347625952], [""new"", 0.035216952207620666], [""standard"", 0.03363909878949305], [""segment"", 0.027843506515336337], [""safety"", 0.02730516266045696], [""warning"", 0.01978772974533601], [""everything"", 0.018830822371964324]]"
