representation_model,topic,words,weighted_words
pos,-1,"accord, new, car, vehicle, design, high, select, screen, phone, driver","[[""accord"", 0.08380973410592256], [""new"", 0.034883713481275155], [""car"", 0.015223355406848306], [""vehicle"", 0.015217658888081362], [""design"", 0.012600090580536372], [""high"", 0.012495978150521886], [""select"", 0.01222028088085154], [""screen"", 0.012114259436724875], [""phone"", 0.011491682777620192], [""driver"", 0.010313354304053656]]"
pos,0,"car, new, vehicle, first, performance","[[""car"", 0.021046193412938535], [""new"", 0.0161462551619004], [""vehicle"", 0.011449509153639932], [""first"", 0.008599477791177413], [""performance"", 0.006321695452098545]]"
pos,1,"new, car, s60, safety, cars, design, system, engine, twin","[[""new"", 0.04416004837433274], [""car"", 0.03491555995986781], [""s60"", 0.02859907317617466], [""safety"", 0.026027925115655517], [""cars"", 0.020742535026199334], [""design"", 0.020360634574335162], [""system"", 0.00885369181492883], [""engine"", 0.008465909204159924], [""twin"", 0.00836726448638941]]"
pos,2,"nissan, leaf, aria, new, technology, intelligent, drive, first, available","[[""nissan"", 0.09388317978519753], [""leaf"", 0.07426996257241981], [""aria"", 0.044997693977063935], [""new"", 0.036038478176309445], [""technology"", 0.016499484307886336], [""intelligent"", 0.015599493697424296], [""drive"", 0.015163257349810288], [""first"", 0.013840451230486786], [""available"", 0.011573875663776855]]"
pos,3,"car, electric, brand, cars, new, customer, powerful, production, world, customers","[[""car"", 0.035227749081288944], [""electric"", 0.027055587334356878], [""brand"", 0.021080281153386546], [""cars"", 0.013603199634611172], [""new"", 0.013533913329163968], [""customer"", 0.01285199719770219], [""powerful"", 0.012702868837440404], [""production"", 0.011099198481314554], [""world"", 0.010811912893292017], [""customers"", 0.010708873674373936]]"
pos,4,"mustang, vehicle, mustangs, car, electric, customers, new","[[""mustang"", 0.13430799712718475], [""vehicle"", 0.02299479354867619], [""mustangs"", 0.017383992226099595], [""car"", 0.015411708086789608], [""electric"", 0.015030460406132743], [""customers"", 0.013385716764435443], [""new"", 0.012145479101464577]]"
pos,5,"midnight, universe, crossover, edition, course, class, collaboration, style, 15th, technology","[[""midnight"", 0.04094701172536634], [""universe"", 0.0402853292769677], [""crossover"", 0.038177978120388076], [""edition"", 0.03125889367533094], [""course"", 0.030772340079332043], [""class"", 0.03028170599422242], [""collaboration"", 0.02610374154689583], [""style"", 0.0200194890580449], [""15th"", 0.01962510046636416], [""technology"", 0.01837362293598273]]"
pos,6,"minivan, new, standard, segment, safety, warning, about, lane, collision","[[""minivan"", 0.07130524474419746], [""new"", 0.035216952207620666], [""standard"", 0.03363909878949305], [""segment"", 0.027843506515336337], [""safety"", 0.02730516266045696], [""warning"", 0.01978772974533601], [""about"", 0.019346881615705986], [""lane"", 0.01749317548271345], [""collision"", 0.016748900045134588]]"
