stage,umap_n_neighbors,umap_n_components,umap_min_dist,umap_metric,umap_random_state,hdbscan_min_cluster_size,hdbscan_min_samples,hdbscan_cluster_selection_method,hdbscan_cluster_selection_epsilon,hdbscan_metric,status,note,n_clusters,noise_ratio,topic_-1_count,topic_0_count,topic_1_count,largest_topic_count,largest_topic_ratio,top3_topic_ratio,topic_entropy,balance_score
stage1,5,5,0.05,cosine,42,225,10.0,eom,0.0,euclidean,ok,完成,4,0.11916307471264367,1327,252,681,8561,0.7687679597701149,0.8582076149425287,0.36677196057497297,0.39397916666666666
stage1,5,5,0.05,cosine,42,225,30.0,eom,0.0,euclidean,ok,完成,4,0.1768139367816092,1969,252,679,7970,0.7156968390804598,0.8005567528735632,0.37218190591871525,0.40413541666666664
stage1,5,5,0.05,cosine,42,250,,eom,0.0,euclidean,ok,完成,2,0.15804597701149425,1760,8818,558,8818,0.7918462643678161,0.8419540229885057,0.325511265905999,0.3626415229885057
stage1,5,5,0.05,cosine,42,250,10.0,eom,0.0,euclidean,ok,完成,4,0.11916307471264367,1327,252,681,8561,0.7687679597701149,0.8582076149425287,0.36677196057497297,0.39397916666666666
stage1,5,5,0.05,cosine,42,250,30.0,eom,0.0,euclidean,ok,完成,4,0.1768139367816092,1969,252,679,7970,0.7156968390804598,0.8005567528735632,0.37218190591871525,0.40413541666666664
stage1,5,5,0.05,cosine,42,300,,eom,0.0,euclidean,ok,完成,2,0.18426724137931033,2052,8561,523,8561,0.7687679597701149,0.8157327586206896,0.3177373779288983,0.3669428879310345
stage1,5,5,0.05,cosine,42,300,10.0,eom,0.0,euclidean,ok,完成,3,0.14179238505747127,1579,681,315,8561,0.7687679597701149,0.8582076149425287,0.3634441831991789,0.3791903735632184
stage1,5,5,0.05,cosine,42,300,30.0,eom,0.0,euclidean,ok,完成,2,0.13254310344827586,1476,679,8981,8981,0.8064834770114943,0.8674568965517241,0.3670044034247966,0.36080064655172417
stage1,5,5,0.1,cosine,42,50,,eom,0.0,euclidean,ok,完成,32,0.45285560344827586,5043,72,252,652,0.058548850574712645,0.13263290229885058,0.9374550007475938,0.8200520833333333
stage1,5,5,0.1,cosine,42,50,10.0,eom,0.0,euclidean,ok,完成,52,0.4124461206896552,4593,72,253,395,0.03547054597701149,0.08396192528735633,0.9616737250305168,0.8488326149425287
stage1,5,5,0.1,cosine,42,50,30.0,eom,0.0,euclidean,ok,完成,36,0.3864942528735632,4304,72,252,958,0.08602729885057471,0.19755747126436782,0.8975205037833146,0.818732040229885
stage1,5,5,0.1,cosine,42,75,,eom,0.0,euclidean,ok,完成,10,0.21273347701149425,2369,251,190,6753,0.6064116379310345,0.6696300287356322,0.4476909140015474,0.500330459770115
stage1,5,5,0.1,cosine,42,75,10.0,eom,0.0,euclidean,ok,完成,13,0.08001077586206896,891,253,197,7618,0.6840876436781609,0.7614044540229885,0.45745916273986226,0.5224895833333333
stage1,5,5,0.1,cosine,42,75,30.0,eom,0.0,euclidean,ok,完成,26,0.4150502873563218,4622,252,197,958,0.08602729885057471,0.19755747126436782,0.9197115947309319,0.8101652298850575
stage1,5,5,0.1,cosine,42,100,,eom,0.0,euclidean,ok,完成,10,0.23114224137931033,2574,248,189,6615,0.5940193965517241,0.6535560344827587,0.44487601321032255,0.501740301724138
stage1,5,5,0.1,cosine,42,100,10.0,eom,0.0,euclidean,ok,完成,11,0.08566810344827586,954,253,197,7618,0.6840876436781609,0.7695761494252874,0.46652668713715517,0.5031580459770115
stage1,5,5,0.1,cosine,42,100,30.0,eom,0.0,euclidean,ok,完成,21,0.3975395114942529,4427,252,197,1273,0.1143139367816092,0.2258441091954023,0.913370260511759,0.769275143678161
stage1,5,5,0.1,cosine,42,125,,eom,0.0,euclidean,ok,完成,9,0.2536817528735632,2825,247,189,6370,0.5720186781609196,0.6477191091954023,0.4556012459919553,0.4947460488505747
stage1,5,5,0.1,cosine,42,125,10.0,eom,0.0,euclidean,ok,完成,10,0.09572557471264367,1066,253,197,7618,0.6840876436781609,0.7695761494252874,0.46465341137439464,0.4921408045977012
stage1,5,5,0.1,cosine,42,125,30.0,eom,0.0,euclidean,ok,完成,10,0.09482758620689655,1056,252,197,7772,0.6979166666666666,0.7762212643678161,0.4441483602103278,0.4869324712643678
stage1,5,5,0.1,cosine,42,150,,eom,0.0,euclidean,ok,完成,4,0.1549030172413793,1725,243,189,8484,0.7618534482758621,0.828125,0.30389325190654987,0.3913480603448275
stage1,5,5,0.1,cosine,42,150,10.0,eom,0.0,euclidean,ok,完成,10,0.09572557471264367,1066,253,197,7618,0.6840876436781609,0.7695761494252874,0.46465341137439464,0.4921408045977012
stage1,5,5,0.1,cosine,42,150,30.0,eom,0.0,euclidean,ok,完成,9,0.10820761494252873,1205,252,197,7772,0.6979166666666666,0.7762212643678161,0.4368743083306814,0.47491846264367815
stage1,5,5,0.1,cosine,42,175,,eom,0.0,euclidean,ok,完成,4,0.16648706896551724,1854,240,189,8421,0.7561961206896551,0.8165409482758621,0.2920610044197614,0.3918868534482759
stage1,5,5,0.1,cosine,42,175,10.0,eom,0.0,euclidean,ok,完成,9,0.11135057471264367,1240,253,197,7618,0.6840876436781609,0.7695761494252874,0.4550877934473478,0.47945330459770114
stage1,5,5,0.1,cosine,42,175,30.0,eom,0.0,euclidean,ok,完成,8,0.07704741379310345,858,252,197,8288,0.7442528735632183,0.8225574712643678,0.4113309574994544,0.4530984195402299
stage1,5,5,0.1,cosine,42,200,,eom,0.0,euclidean,ok,完成,4,0.3019037356321839,3362,227,374,6751,0.6062320402298851,0.6777119252873564,0.3821996692202364,0.424016882183908
stage1,5,5,0.1,cosine,42,200,10.0,eom,0.0,euclidean,ok,完成,6,0.09321120689655173,1038,253,222,8384,0.7528735632183908,0.8383620689655172,0.40134310248674193,0.4265021551724138
stage1,5,5,0.1,cosine,42,200,30.0,eom,0.0,euclidean,ok,完成,6,0.11170977011494253,1244,252,526,8288,0.7442528735632183,0.8225574712643678,0.38807179337205916,0.4266997126436781
stage1,5,5,0.1,cosine,42,225,,eom,0.0,euclidean,ok,完成,3,0.3218390804597701,3584,372,6824,6824,0.6127873563218391,0.6781609195402298,0.3494329375478892,0.40797988505747124
stage1,5,5,0.1,cosine,42,225,10.0,eom,0.0,euclidean,ok,完成,5,0.09321120689655173,1038,253,760,8384,0.7528735632183908,0.8582974137931034,0.41856218191367917,0.4145150862068966
stage1,5,5,0.1,cosine,42,225,30.0,eom,0.0,euclidean,ok,完成,5,0.13155531609195403,1465,252,526,8288,0.7442528735632183,0.8225574712643678,0.3738940081738557,0.41274604885057475
stage1,5,5,0.1,cosine,42,250,,eom,0.0,euclidean,ok,完成,3,0.3041487068965517,3387,393,6969,6969,0.6258081896551724,0.6958512931034483,0.3607228976344151,0.4058426724137931
stage1,5,5,0.1,cosine,42,250,10.0,eom,0.0,euclidean,ok,完成,5,0.09321120689655173,1038,253,760,8384,0.7528735632183908,0.8582974137931034,0.41856218191367917,0.4145150862068966
stage1,5,5,0.1,cosine,42,250,30.0,eom,0.0,euclidean,ok,完成,5,0.13155531609195403,1465,252,526,8288,0.7442528735632183,0.8225574712643678,0.3738940081738557,0.41274604885057475
stage1,5,5,0.1,cosine,42,300,,eom,0.0,euclidean,ok,完成,2,0.1931573275862069,2151,377,8608,8608,0.7729885057471264,0.8068426724137931,0.25120232921091495,0.36478771551724143
stage1,5,5,0.1,cosine,42,300,10.0,eom,0.0,euclidean,ok,完成,3,0.11503232758620689,1281,760,8681,8681,0.7795438218390804,0.8849676724137931,0.4027846619193658,0.3786336206896552
stage1,5,5,0.1,cosine,42,300,30.0,eom,0.0,euclidean,ok,完成,3,0.15319683908045978,1706,526,616,8288,0.7442528735632183,0.8468031609195402,0.4120491555745317,0.3854044540229885
stage1,5,5,0.25,cosine,42,50,,eom,0.0,euclidean,ok,完成,23,0.5479525862068966,6102,85,176,1131,0.1015625,0.19342672413793102,0.8776639662111797,0.7504601293103449
stage1,5,5,0.25,cosine,42,50,10.0,eom,0.0,euclidean,ok,完成,40,0.45079022988505746,5020,72,194,569,0.05109554597701149,0.12059985632183907,0.9362260699357652,0.8253142959770114
stage1,5,5,0.25,cosine,42,50,30.0,eom,0.0,euclidean,ok,完成,2,0.013380028735632184,149,72,10915,10915,0.9801544540229885,0.9866199712643678,0.05695740925496556,0.3206156609195403
stage1,5,5,0.25,cosine,42,75,,eom,0.0,euclidean,ok,完成,17,0.5763290229885057,6418,99,188,1660,0.14906609195402298,0.24524066091954022,0.8147861673249578,0.6693333333333333
stage1,5,5,0.25,cosine,42,75,10.0,eom,0.0,euclidean,ok,完成,27,0.47270114942528735,5264,194,84,569,0.05109554597701149,0.1314655172413793,0.9493011440744619,0.8165678879310345
