stage,umap_n_neighbors,umap_n_components,umap_min_dist,umap_metric,umap_random_state,hdbscan_min_cluster_size,hdbscan_min_samples,hdbscan_cluster_selection_method,hdbscan_cluster_selection_epsilon,hdbscan_metric,status,note,n_clusters,noise_ratio,topic_-1_count,topic_0_count,topic_1_count,largest_topic_count,largest_topic_ratio,top3_topic_ratio,topic_entropy,balance_score
stage1,5,5,0.05,cosine,42,250,30.0,eom,0.0,euclidean,ok,完成,18,0.45218275401919045,14232,310,448,2307,0.07329859566626422,0.19368367541462794,0.9369183741310948,0.723618860011438
stage1,5,5,0.05,cosine,42,300,,eom,0.0,euclidean,ok,完成,7,0.5420029230475948,17059,4086,727,4779,0.15183961364936138,0.36658829510071805,0.8359595170338455,0.5651962466374362
stage1,5,5,0.05,cosine,42,300,10.0,eom,0.0,euclidean,ok,完成,2,0.11180657050263709,3519,4916,23039,23039,0.7320010167122069,0.8881934294973629,0.6709227412707137,0.38255237126940755
stage1,5,5,0.05,cosine,42,300,30.0,eom,0.0,euclidean,ok,完成,16,0.44535171887907476,14017,310,448,2307,0.07329859566626422,0.19368367541462794,0.9530365415714525,0.7123348372201395
stage1,5,5,0.1,cosine,42,50,,eom,0.0,euclidean,ok,完成,68,0.5588104467179259,17588,52,77,1428,0.04537078223295418,0.09131346508229014,0.9054458492458348,0.8004829382982779
stage1,5,5,0.1,cosine,42,50,10.0,eom,0.0,euclidean,ok,完成,120,0.4742644722628201,14927,52,77,756,0.024019825888034568,0.05674525004765838,0.9499510616400769,0.8391656605452118
stage1,5,5,0.1,cosine,42,50,30.0,eom,0.0,euclidean,ok,完成,8,0.04518014869416026,1422,52,77,29506,0.9374721992755926,0.9449386795450213,0.060176209059129245,0.36954989303340324
stage1,5,5,0.1,cosine,42,75,,eom,0.0,euclidean,ok,完成,3,0.025004765838469847,787,77,30527,30527,0.9699116731270255,0.9749952341615301,0.03296641271835214,0.3265260214780454
stage1,5,5,0.1,cosine,42,75,10.0,eom,0.0,euclidean,ok,完成,4,0.043527991357946244,1370,77,108,29792,0.9465590646247697,0.9540255448941984,0.04966082786773663,0.3388354408930122
stage1,5,5,0.1,cosine,42,75,30.0,eom,0.0,euclidean,ok,完成,4,0.028563258562623116,899,77,108,30263,0.9615237974200928,0.9689902776895215,0.049010682970858865,0.3358424943339476
stage1,5,5,0.1,cosine,42,100,,eom,0.0,euclidean,ok,完成,32,0.5983033615047341,18831,127,174,1375,0.04368685264027451,0.12137001969879901,0.8995200617593299,0.7831289318167376
stage1,5,5,0.1,cosine,42,100,10.0,eom,0.0,euclidean,ok,完成,3,0.045974455105801615,1447,108,127,29792,0.9465590646247697,0.9540255448941984,0.046562686364422755,0.33143483510198896
stage1,5,5,0.1,cosine,42,100,30.0,eom,0.0,euclidean,ok,完成,3,0.03100972231047849,976,108,127,30263,0.9615237974200928,0.9689902776895215,0.04595317864037103,0.32844188854292433
stage1,5,5,0.1,cosine,42,125,,eom,0.0,euclidean,ok,完成,25,0.6203215352354324,19524,127,149,1332,0.042320645612251385,0.1179068437440427,0.9102140046759025,0.7442926436635531
stage1,5,5,0.1,cosine,42,125,10.0,eom,0.0,euclidean,ok,完成,2,0.04940585880409227,1555,127,29792,29792,0.9465590646247697,0.9505941411959077,0.03956028723453778,0.3244250280654932
stage1,5,5,0.1,cosine,42,125,30.0,eom,0.0,euclidean,ok,完成,2,0.03444112600876914,1084,127,30263,30263,0.9615237974200928,0.9655588739912309,0.03904153296997674,0.3214320815064285
stage1,5,5,0.1,cosine,42,150,,eom,0.0,euclidean,ok,完成,8,0.4959013789159306,15608,150,4236,7735,0.24575840376183516,0.4165660545211921,0.6975367276346294,0.5475221876257651
stage1,5,5,0.1,cosine,42,150,10.0,eom,0.0,euclidean,ok,完成,34,0.49685454660990025,15638,242,162,1328,0.042193556586388764,0.12111584164707377,0.9254156988833632,0.8140624007116986
stage1,5,5,0.1,cosine,42,150,30.0,eom,0.0,euclidean,ok,完成,31,0.47283472072186566,14882,224,373,2049,0.06510135349812543,0.16543813941666138,0.9073500049134107,0.8055315498506703
stage1,5,5,0.1,cosine,42,175,,eom,0.0,euclidean,ok,完成,14,0.7032788968672555,22135,881,847,1216,0.038635063862235496,0.10125818135603991,0.9622667993204812,0.650507508843278
stage1,5,5,0.1,cosine,42,175,10.0,eom,0.0,euclidean,ok,完成,28,0.5136620702802313,16167,242,233,1328,0.042193556586388764,0.12267268221389083,0.9312488021145979,0.7953754421639024
stage1,5,5,0.1,cosine,42,175,30.0,eom,0.0,euclidean,ok,完成,2,0.12772447099192985,4020,224,27230,27230,0.8651585435597636,0.8722755290080701,0.06832568885402392,0.3410133231662112
stage1,5,5,0.1,cosine,42,200,,eom,0.0,euclidean,ok,完成,5,0.3807904937408655,11985,17082,767,17082,0.5427336849463049,0.5893118129249539,0.33521662837258825,0.43841371714219146
stage1,5,5,0.1,cosine,42,200,10.0,eom,0.0,euclidean,ok,完成,25,0.531422761644532,16726,242,233,1328,0.042193556586388764,0.12267268221389083,0.9371202527319921,0.7700472347546123
stage1,5,5,0.1,cosine,42,200,30.0,eom,0.0,euclidean,ok,完成,2,0.12772447099192985,4020,224,27230,27230,0.8651585435597636,0.8722755290080701,0.06832568885402392,0.3410133231662112
stage1,5,5,0.1,cosine,42,225,,eom,0.0,euclidean,ok,完成,2,0.3502573552773718,11024,4133,16317,16317,0.5184279087500794,0.6497426447226282,0.72611359285527,0.4227792251805723
stage1,5,5,0.1,cosine,42,225,10.0,eom,0.0,euclidean,ok,完成,24,0.5380631632458537,16935,242,233,1328,0.042193556586388764,0.12267268221389083,0.9390574080890158,0.7613884476075491
stage1,5,5,0.1,cosine,42,225,30.0,eom,0.0,euclidean,ok,完成,16,0.4531676939696257,14263,373,877,4495,0.1428162928131156,0.26628328143864777,0.8787358490665168,0.6746148143441147
stage1,5,5,0.1,cosine,42,250,,eom,0.0,euclidean,ok,完成,8,0.5618923555950943,17685,4092,293,4597,0.1460570629726123,0.3507974836372879,0.7963472911903999,0.5707890110355637
stage1,5,5,0.1,cosine,42,250,10.0,eom,0.0,euclidean,ok,完成,16,0.5003812670775879,15749,4760,253,4760,0.15123594077651395,0.23432039143419967,0.8643986565106511,0.6643174260235962
stage1,5,5,0.1,cosine,42,250,30.0,eom,0.0,euclidean,ok,完成,15,0.437980555379043,13785,373,877,4495,0.1428162928131156,0.26628328143864777,0.8850986610037342,0.6725042892546228
stage1,5,5,0.1,cosine,42,300,,eom,0.0,euclidean,ok,完成,6,0.5757450594141196,18121,3949,647,4071,0.1293448560716782,0.3597572599606024,0.8477254286906603,0.5565215733621403
stage1,5,5,0.1,cosine,42,300,10.0,eom,0.0,euclidean,ok,完成,13,0.5171570184914532,16277,4760,634,4760,0.15123594077651395,0.23432039143419967,0.8865695019920551,0.6392847005994365
stage1,5,5,0.1,cosine,42,300,30.0,eom,0.0,euclidean,ok,完成,13,0.44560589693080005,14025,373,1327,4495,0.1428162928131156,0.26628328143864777,0.9025740405353402,0.6568833534557624
stage1,5,5,0.25,cosine,42,50,,eom,0.0,euclidean,ok,完成,6,0.03085086102815022,971,59,77,30086,0.9559001080256719,0.9638113998856199,0.051664586223269617,0.35121242930672936
stage1,5,5,0.25,cosine,42,50,10.0,eom,0.0,euclidean,ok,完成,8,0.024496409735019382,771,59,53,30204,0.9596492342886191,0.9664802694287349,0.05460234919538039,0.3647935862404948
stage1,5,5,0.25,cosine,42,50,30.0,eom,0.0,euclidean,ok,完成,8,0.024623498760881997,775,51,59,30213,0.95993518459681,0.9667979919933913,0.05334838288444807,0.3646061299273475
stage1,5,5,0.25,cosine,42,75,,eom,0.0,euclidean,ok,完成,3,0.03297960221134905,1038,77,105,30254,0.9612378471119019,0.9670203977886509,0.036999666841634964,0.3283306856452945
stage1,5,5,0.25,cosine,42,75,10.0,eom,0.0,euclidean,ok,完成,3,0.03351973057126517,1055,77,138,30204,0.9596492342886191,0.9664802694287349,0.04246759433538557,0.32875325665628774
