representation_model,topic,words,weighted_words
keybert,-1,"mustang, ev, nissan, hyundai, design, vehicle, vehicles, car, electric, toyota","[[""mustang"", 0.46328893303871155], [""ev"", 0.4381692409515381], [""nissan"", 0.3537561297416687], [""hyundai"", 0.3443377614021301], [""design"", 0.34018561244010925], [""vehicle"", 0.3241850435733795], [""vehicles"", 0.31673794984817505], [""car"", 0.3063138723373413], [""electric"", 0.2925552427768707], [""toyota"", 0.2769485116004944]]"
keybert,0,"bmw, car, cars, vehicle, design, driving, drive, rear, driver","[[""bmw"", 0.4517812132835388], [""car"", 0.4458134174346924], [""cars"", 0.4370113015174866], [""vehicle"", 0.4041854739189148], [""design"", 0.3627035617828369], [""driving"", 0.30547472834587097], [""drive"", 0.2992459535598755], [""rear"", 0.29296594858169556], [""driver"", 0.27227938175201416]]"
keybert,1,"rav4, hybrid, toyota, vehicle, prius, corolla, drivers, standard, highlander","[[""rav4"", 0.4783516526222229], [""hybrid"", 0.446904718875885], [""toyota"", 0.4323669672012329], [""vehicle"", 0.3512386083602905], [""prius"", 0.32240450382232666], [""corolla"", 0.3016696274280548], [""drivers"", 0.3007057309150696], [""standard"", 0.30032581090927124], [""highlander"", 0.2983718514442444]]"
keybert,2,"hyundai, sonata, elantra, sedan, accord, hybrid, elr, car, interior, design","[[""hyundai"", 0.5577980279922485], [""sonata"", 0.5209076404571533], [""elantra"", 0.4613543748855591], [""sedan"", 0.4162338972091675], [""accord"", 0.3476964831352234], [""hybrid"", 0.34693408012390137], [""elr"", 0.3091464638710022], [""car"", 0.27787017822265625], [""interior"", 0.2763109803199768], [""design"", 0.2725316882133484]]"
keybert,3,"volvo, xc90, ex90, xc40, s90, cars, car, engine, design","[[""volvo"", 0.6526382565498352], [""xc90"", 0.4330860674381256], [""ex90"", 0.4098832607269287], [""xc40"", 0.3558560013771057], [""s90"", 0.35130152106285095], [""cars"", 0.3013419210910797], [""car"", 0.2937716841697693], [""engine"", 0.272624135017395], [""design"", 0.2356255203485489]]"
