Topic,Count,Name,ratio
-1,1146,-1_ioniq_new_polestar_nissan,0.10290948275862069
0,8653,0_car_new_vehicle_electric,0.7770294540229885
1,660,1_hybrid_prius_available_toyota,0.059267241379310345
2,406,2_elantra_sonata_hyundai_accord,0.036458333333333336
3,271,3_volvo_xc90_new_car,0.024335488505747127
